Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,9.44,513801440,1022758223872,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,15.0,259898644,102861717504,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.17,136488405,1464018688,
MMTC LIMITED,MMTC.NS,62.67,125705762,94088896512,🚀 New!
OLA ELECTRIC MOBILITY LTD,OLAELEC.NS,24.86,81610093,104362139648,🚀 New!
GTL INFRA.LTD,GTLINFRA.NS,1.05,54580468,13449566208,
PC JEWELLER LTD,PCJEWELLER.NS,8.52,42693812,68302716928,🚀 New!
RELIANCE POWER LTD.,RPOWER.NS,22.74,42419967,94047428608,🚀 New!
IDBI BANK LIMITED,IDBI.NS,74.93,38990049,805755682816,
GOKUL AGRO RESOURCES LTD,GOKULAGRO.NS,186.47,34759750,55024820224,
ADANI POWER LTD,ADANIPOWER.NS,154.07,28772028,2971400667136,
NHPC LTD,NHPC.NS,77.36,28678799,777083879424,🚀 New!
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,65.26,25938378,561183260672,
HFCL LIMITED,HFCL.NS,72.63,25609378,111137505280,
HINDUSTAN CONSTRUCTION CO,HCC.NS,15.65,22827718,40994672640,
INDIAN OIL CORP LTD,IOC.NS,148.27,20315475,2093756055552,
RAMA STEEL TUBES LIMITED,RAMASTEEL.NS,5.69,19976594,9309073408,🚀 New!
NBCC (INDIA) LIMITED,NBCC.NS,88.44,19149065,238788001792,🚀 New!
BILLIONBRAINS GARAGE VN L,GROWW.NS,163.35,18424990,1008457023488,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,7.07,18370633,25712553984,
CANARA BANK,CANBK.NS,137.51,18016723,1247305269248,
MRPL,MRPL.NS,192.05,17339043,336962977792,🚀 New!
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.14,16524148,770553920,
SAMVRDHNA MTHRSN INTL LTD,MOTHERSON.NS,117.78,15982905,1243102314496,🚀 New!
