Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,7.24,904016068,784403333120,
GTL INFRA.LTD,GTLINFRA.NS,1.86,162466350,23952334848,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,20.37,106335340,101193678848,
INFIBEAM AVENUES LIMITED,INFIBEAM.NS,17.49,80156278,54279516160,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,17.97,46809353,123224956928,
GODHA CABCON INSULAT LTD,GODHA.NS,0.54,36179332,359769600,
LLOYDS ENGG WORK LIMITED,LLOYDSENGG.NS,64.3,32343701,88475516928,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,71.9,29697074,527250587648,
JAI BALAJI INDUSTRIES LTD,JAIBALAJI.NS,131.37,29226233,119873150976,
DHARAN.NS,DHARAN.NS,0.45,25692934,0,
INDIAN OIL CORP LTD,IOC.NS,146.28,24173866,2065649106944,
GACM TECHNOLOGIES LIMITED,GATECH.NS,1.01,22986727,1308879232,
CANARA BANK,CANBK.NS,111.07,21812849,1007477129216,
IRB INFRA DEV LTD.,IRB.NS,50.24,20323356,303643033600,
MAHANAGAR TELEPHONE NIGAM,MTNL.NS,53.2,19979219,33579094016,
DIAMOND POWER INFRA LTD,DIACABS.NS,128.28,16896761,67599839232,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,10.54,15398743,38752100352,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,84.87,14061133,896142344192,
JM FINANCIAL LIMITED,JMFINANCIL.NS,155.98,13640988,149142142976,
GAIL (INDIA) LTD,GAIL.NS,186.79,12850385,1228159188992,
INDIAN RAILWAY FIN CORP L,IRFC.NS,139.87,11719976,1827891052544,
ELECTRONICS MART IND LTD,EMIL.NS,148.37,11120166,57112358912,
INDIAN RENEWABLE ENERGY,IREDA.NS,170.93,11114911,480321830912,
HFCL LIMITED,HFCL.NS,87.52,11085033,126326358016,
SAMVRDHNA MTHRSN INTL LTD,MOTHERSON.NS,154.39,10341347,1086334304256,
BANK OF MAHARASHTRA,MAHABANK.NS,53.84,10096392,414113071104,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.5,9382707,4167034880,
IFCI LTD,IFCI.NS,63.11,9364175,170171711488,
BANDHAN BANK LIMITED,BANDHANBNK.NS,185.06,9118425,298126114816,
IDBI BANK LIMITED,IDBI.NS,95.44,9053032,1027077570560,
BELRISE INDUSTRIES LTD,BELRISE.NS,102.67,8604493,91363876864,
BANK OF INDIA,BANKINDIA.NS,116.95,7967758,532434780160,
INDIAN ENERGY EXC LTD,IEX.NS,190.14,7777813,169117745152,
EXCEL REALTY N INFRA LTD,EXCEL.NS,0.85,7706786,1212720512,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,18.62,7328689,22171578368,
INDIAN OVERSEAS BANK,IOB.NS,37.82,6632154,728473665536,
HATHWAY CABLE & DATACOM,HATHWAY.NS,16.07,6259137,28445505536,
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,57.77,6237385,41851473920,
ADITYA BIRLA FASHION & RT,ABFRL.NS,74.39,6073184,90450804736,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,24.45,6037349,30464944128,
MANGALAM GLOBAL ENT LTD,MGEL.NS,14.96,5961734,4930157568,
CENTRAL BANK OF INDIA,CENTRALBK.NS,38.74,5856716,350651252736,
ELECTROSTEEL CASTINGS LTD,ELECTCAST.NS,137.04,5746066,84792262656,
EMBASSY DEVELOPMENTS LTD,EMBDL.NS,123.78,5657419,168990654464,
CESC LTD,CESC.NS,173.19,5204137,229641273344,
