Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,7.49,711348286,812567625728,
GTL INFRA.LTD,GTLINFRA.NS,1.83,145089049,23440654336,
RATTANINDIA POWER LIMITED,RTNPOWER.NS,14.81,133561226,79531327488,🚀 New!
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,18.67,67533868,128158343168,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.66,62510400,5500486144,
TATA STEEL LIMITED,TATASTEEL.NS,165.91,60566850,2069196308480,🚀 New!
OLA ELECTRIC MOBILITY LTD,OLAELEC.NS,40.61,58652124,169578430464,🚀 New!
YES BANK LIMITED,YESBANK.NS,20.15,55803142,632329142272,🚀 New!
SUZLON ENERGY LIMITED,SUZLON.NS,65.27,48260510,895262851072,🚀 New!
PUNJAB NATIONAL BANK,PNB.NS,110.23,47908290,1266862391296,🚀 New!
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.44,47779296,2351777792,
PC JEWELLER LTD,PCJEWELLER.NS,14.02,47472381,92186828800,🚀 New!
SAGILITY INDIA LIMITED,SAGILITY.NS,42.38,46538898,198394773504,🚀 New!
NMDC LTD.,NMDC.NS,69.06,36531203,607252119552,🚀 New!
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,77.66,33902958,569489358848,
SALASAR TECHNO ENGG. LTD.,SALASAR.NS,7.38,33694416,12779134976,🚀 New!
GODHA CABCON INSULAT LTD,GODHA.NS,0.62,33050556,413068800,
SIGACHI INDUSTRIES LTD,SIGACHI.NS,41.88,32891034,16006830080,🚀 New!
SADHANA NITROCHEM LIMITED,SADHNANIQ.NS,7.64,25699251,2554220032,🚀 New!
INFIBEAM AVENUES LIMITED,INFIBEAM.NS,15.96,25021127,49573036032,
GACM TECHNOLOGIES LIMITED,GATECHDVR.NS,0.64,24843102,1124889472,
STEEL AUTHORITY OF INDIA,SAIL.NS,136.5,24837565,563817349120,🚀 New!
RELIANCE POWER LTD.,RPOWER.NS,65.54,22615315,270186676224,🚀 New!
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,88.47,22495694,934154731520,
LLOYDS ENGG WORK LIMITED,LLOYDSENGG.NS,78.48,22488156,109053460480,
INFIBE-RE.NS,INFIBE-RE.NS,4.46,20217901,0,🚀 New!
SAMBHV.NS,SAMBHV.NS,101.53,20129308,29917947904,🚀 New!
VISHAL MEGA MART LIMITED,VMM.NS,129.76,19169945,604859334656,🚀 New!
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,27.62,16257001,34372538368,
JM FINANCIAL LIMITED,JMFINANCIL.NS,166.91,15669356,159593005056,
SINDHU TRADE LINKS LTD,SINDHUTRAD.NS,29.95,14957884,46180802560,🚀 New!
GAIL (INDIA) LTD,GAIL.NS,192.74,14494076,1267546849280,
CANARA BANK,CANBK.NS,114.16,13253657,1035505500160,
ZEE ENTERTAINMENT ENT LTD,ZEEL.NS,143.94,13102504,138257104896,🚀 New!
MRPL,MRPL.NS,147.62,12946213,258718810112,
LLOYDS ENTERPRISES LTD,LLOYDSENT.NS,92.4,11923159,117544820736,
BANK OF MAHARASHTRA,MAHABANK.NS,57.19,11505455,439879761920,
ADITYA BIRLA FASHION & RT,ABFRL.NS,76.56,10423172,93089300480,
THE SOUTH INDIAN BANK LTD,SOUTHBANK.NS,30.7,10338879,80321642496,🚀 New!
NBCC (INDIA) LIMITED,NBCC.NS,117.51,10138711,317329899520,
INDIAN OVERSEAS BANK,IOB.NS,39.99,9520194,770071461888,
SAMVRDHNA MTHRSN INTL LTD,MOTHERSON.NS,154.28,9375639,1085560324096,
NATIONAL ALUMINIUM CO LTD,NATIONALUM.NS,192.25,9291140,353092108288,
PAISALO DIGITAL LIMITED,PAISALO.NS,30.44,9130309,27460472832,🚀 New!
CENTRAL BANK OF INDIA,CENTRALBK.NS,39.61,8994011,358615875584,
STERLITE TECHNOLOGIES LTD,STLTECH.NS,113.69,8781694,55473332224,🚀 New!
SARVESHWAR FOODS LIMITED,SARVESHWAR.NS,8.04,8653033,7869680640,🚀 New!
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,20.23,8324289,100446797824,
MOTHERSON SUMI WRNG IND L,MSUMI.NS,60.38,8290516,266991321088,
MOREPEN LAB. LTD,MOREPENLAB.NS,63.94,8223557,35036176384,
IDBI BANK LIMITED,IDBI.NS,101.4,8121078,1090293399552,
EXCEL REALTY N INFRA LTD,EXCEL.NS,0.9,8111538,1283732992,
INDIAN OIL CORP LTD,IOC.NS,147.87,8003536,2088101740544,
BANDHAN BANK LIMITED,BANDHANBNK.NS,183.93,7740540,296305688576,
MAHANAGAR TELEPHONE NIGAM,MTNL.NS,50.96,7594583,32104800256,
UCO BANK,UCOBANK.NS,32.39,7278303,406157623296,🚀 New!
UNION BANK OF INDIA,UNIONBANK.NS,151.59,7176454,1157630656512,🚀 New!
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,10.41,7053119,38202408960,
HFCL LIMITED,HFCL.NS,84.52,6994235,121884598272,
RATTANINDIA ENT LIMITED,RTNINDIA.NS,61.47,6949975,84896833536,🚀 New!
NETWORK18 MEDIA & INV LTD,NETWORK18.NS,58.11,6924309,89605619712,🚀 New!
CONFIDENCE PETRO IND LTD.,CONFIPET.NS,56.92,6847374,18925615104,
SBC EXPORTS LIMITED,SBC.NS,14.77,6751956,7042941440,🚀 New!
INDIAN RAILWAY FIN CORP L,IRFC.NS,139.7,6698717,1825669382144,
FCS SOFTWARE SOLN. LTD.,FCSSOFT.NS,2.89,6667181,4940599296,
BANK OF INDIA,BANKINDIA.NS,118.49,6578846,539445886976,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,17.55,6523015,20897484800,
IRB INFRA DEV LTD.,IRB.NS,49.5,6506451,298990895104,
UJJIVAN SMALL FINANC BANK,UJJIVANSFB.NS,49.12,6385902,95064391680,🚀 New!
WELSPUN LIVING LIMITED,WELSPUNLIV.NS,141.62,6184816,134451757056,🚀 New!
NHPC LTD,NHPC.NS,84.97,6179051,853523628032,🚀 New!
RAMA STEEL TUBES LIMITED,RAMASTEEL.NS,12.04,6008079,18712930304,🚀 New!
INDIAN ENERGY EXC LTD,IEX.NS,197.75,5981499,175858073600,
IFCI LTD,IFCI.NS,63.16,5935010,170172612608,
BELRISE INDUSTRIES LTD,BELRISE.NS,102.06,5863629,90821042176,
MANGALAM GLOBAL ENT LTD,MGEL.NS,15.29,5602722,5038910976,
PARSVNATH DEVELOPER LTD,PARSVNATH.NS,19.61,5497729,8542782464,🚀 New!
INDIAN RENEWABLE ENERGY,IREDA.NS,167.52,5321469,470659170304,
IGCL.NS,IGCL.NS,110.35,5239632,0,🚀 New!
ADITYA BIRLA LIFES BRAN L,ABLBL.NS,155.62,5191493,189230809088,
NTPC GREEN ENERGY LIMITED,NTPCGREEN.NS,106.43,5124206,896814284800,🚀 New!
STEEL EXCHANGE INDIA LTD,STEELXIND.NS,10.06,5024710,12059828224,🚀 New!
JAI BALAJI INDUSTRIES LTD,JAIBALAJI.NS,128.7,4911298,117783019520,
SAMMAAN CAPITAL LIMITED,SAMMAANCAP.NS,135.73,4868948,110321205248,🚀 New!
MUKAND LTD.,MUKANDLTD.NS,154.06,4799302,22261053440,
SBFC FINANCE LIMITED,SBFC.NS,110.94,4676307,120714919936,🚀 New!
