Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,11.96,538655556,1297376608256,
HFCL LIMITED,HFCL.NS,64.85,171861469,93520560128,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.32,117285545,2743100416,
MMTC LIMITED,MMTC.NS,70.67,107457340,106004996096,🚀 New!
INDIAN RAILWAY FIN CORP L,IRFC.NS,126.35,80337454,1651205734400,
GTL INFRA.LTD,GTLINFRA.NS,1.18,41541959,15114750976,
HINDUSTAN CONSTRUCTION CO,HCC.NS,18.38,30567242,48145821696,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,17.11,28448768,117329960960,
BILLIONBRAINS GARAGE VN L,GROWW.NS,162.11,25262788,1000801763328,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,86.19,24248567,83808935936,
INFIBEAM AVENUES LIMITED,INFIBEAM.NS,16.51,23093973,57471635456,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.25,22472613,1375989120,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,84.54,19537949,726679486464,
CANARA BANK,CANBK.NS,150.92,19509861,1368942706688,
EXCEL REALTY N INFRA LTD,EXCEL.NS,1.52,16719231,2183008000,
BELRISE INDUSTRIES LTD,BELRISE.NS,182.85,14351119,162714419200,
JAI BALAJI INDUSTRIES LTD,JAIBALAJI.NS,69.19,13852552,63205625856,
MOTHERSON SUMI WRNG IND L,MSUMI.NS,46.82,13517033,310494429184,🚀 New!
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,101.96,13106339,1076963508224,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,9.19,12248586,10967979008,
INDIA PESTICIDES LIMITED,IPL.NS,181.51,11795890,20938620928,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.55,11232769,734288832,
SAMVRDHNA MTHRSN INTL LTD,MOTHERSON.NS,119.64,10847987,1262733492224,🚀 New!
BANK OF MAHARASHTRA,MAHABANK.NS,57.77,10336100,444341125120,🚀 New!
INDIABULLS LIMITED,IBULLSLTD.NS,17.28,9201943,40135012352,
ASHOK LEYLAND LTD,ASHOKLEY.NS,174.92,9022624,1027454599168,
