Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,9.96,455790266,1080423940096,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,18.79,184446784,128850378752,
GAIL (INDIA) LTD,GAIL.NS,176.09,60237424,1157805768704,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.38,41790137,3166947584,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,4.07,28891661,5820062720,
ASHOK LEYLAND LTD,ASHOKLEY.NS,158.12,27491134,928773832704,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,108.35,25814548,1144458575872,
BILLIONBRAINS GARAGE VN L,GROWW.NS,158.88,23312518,980861059072,
SAMVRDHNA MTHRSN INTL LTD,MOTHERSON.NS,116.31,22761549,1227587190784,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.36,20184312,1981424384,
CANARA BANK,CANBK.NS,151.58,19410676,1374929289216,
BELRISE INDUSTRIES LTD,BELRISE.NS,167.59,19258219,149134852096,
GTL INFRA.LTD,GTLINFRA.NS,1.34,16096230,17164210176,
MAGELLANIC CLOUD LIMITED,MCLOUD.NS,29.93,15654687,17630779392,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,80.13,14851849,688564404224,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,12.96,13965944,12740864000,
EXCELSOFT.NS,EXCELSOFT.NS,119.79,12719908,0,
IRB INFRA DEV LTD.,IRB.NS,42.91,12342286,259196387328,
BANK OF MAHARASHTRA,MAHABANK.NS,58.56,12054813,450417459200,
INDIAN ENERGY EXC LTD,IEX.NS,139.29,11179809,123870633984,
HFCL LIMITED,HFCL.NS,70.17,10627275,101192564736,
ADANI POWER LTD,ADANIPOWER.NS,147.49,10044155,2844299886592,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.58,8859213,774340928,
HINDUSTAN CONSTRUCTION CO,HCC.NS,23.97,8029937,43628941312,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,7.11,7343637,25890310144,
INDRAPRASTHA GAS LTD,IGL.NS,199.38,7128092,279279566848,
FISCHER MEDICAL VENTURE L,FISCHER.NS,48.08,6811414,31208716288,
BRIGHTCOM GROUP LIMITED,BCG.NS,12.93,6320204,26099488768,
FINEOTEX CHEMICAL LIMITED,FCL.NS,25.17,6283638,29208346624,
INDIAN OIL CORP LTD,IOC.NS,161.75,5936165,2284110217216,
NBCC (INDIA) LIMITED,NBCC.NS,116.69,5880226,315063009280,🚀 New!
LEMON TREE HOTELS LTD,LEMONTREE.NS,158.27,5427729,125325721600,
IDBI BANK LIMITED,IDBI.NS,100.38,5427079,1079326146560,
DEVYANI INTERNATIONAL LTD,DEVYANI.NS,135.64,5244865,167226802176,
JAMNA AUTO IND LTD,JAMNAAUTO.NS,114.57,5181277,45833773056,
INFIBEAM AVENUES LIMITED,INFIBEAM.NS,19.27,4920427,67079249920,
GEOJIT FINANCIAL SER L,GEOJITFSL.NS,73.98,4696581,20649455616,
BANDHAN BANK LIMITED,BANDHANBNK.NS,150.36,4578277,242509381632,
INOX WIND LIMITED,INOXWIND.NS,134.5,4544269,232447983616,
