Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,7.77,587078328,841825124352,
PC JEWELLER LTD,PCJEWELLER.NS,14.66,508848019,103617904640,🚀 New!
URBANCO.NS,URBANCO.NS,166.83,196008774,0,🚀 New!
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.64,121285091,5333804544,
YES BANK LIMITED,YESBANK.NS,21.15,77206087,663494524928,🚀 New!
SUZLON ENERGY LIMITED,SUZLON.NS,59.29,63607221,812925190144,🚀 New!
SIGACHI INDUSTRIES LTD,SIGACHI.NS,44.38,59844601,16958352384,🚀 New!
GTL INFRA.LTD,GTLINFRA.NS,1.53,56626228,19726901248,
SINDHU TRADE LINKS LTD,SINDHUTRAD.NS,31.1,51847206,48005029888,🚀 New!
BELRISE INDUSTRIES LTD,BELRISE.NS,154.38,38555972,137379520512,
CANARA BANK,CANBK.NS,116.25,34933536,1054649024512,
PUNJAB NATIONAL BANK,PNB.NS,111.97,33485413,1286860046336,🚀 New!
BANK OF MAHARASHTRA,MAHABANK.NS,57.31,33087231,441043451904,🚀 New!
ADITYA BIRLA FASHION & RT,ABFRL.NS,90.17,32869516,109644914688,
IFCI LTD,IFCI.NS,59.01,29289299,158991220736,
RELIANCE POWER LTD.,RPOWER.NS,48.83,25810485,201300213760,🚀 New!
DHANI SERVICES LIMITED,DHANI.NS,69.38,25657895,40549834752,
SAGILITY INDIA LIMITED,SAGILITY.NS,45.37,23980187,212391952384,🚀 New!
SAMVRDHNA MTHRSN INTL LTD,MOTHERSON.NS,109.34,23961451,1154018050048,🚀 New!
SHRINGARMS.NS,SHRINGARMS.NS,184.88,23277734,0,🚀 New!
SALASAR TECHNO ENGG. LTD.,SALASAR.NS,9.88,22111542,17060488192,🚀 New!
HFCL LIMITED,HFCL.NS,75.12,21678806,108329050112,
WELSPUN LIVING LIMITED,WELSPUNLIV.NS,128.06,21488010,122380918784,🚀 New!
TATA STEEL LIMITED,TATASTEEL.NS,171.36,21379384,2137167626240,🚀 New!
OLA ELECTRIC MOBILITY LTD,OLAELEC.NS,58.81,21295682,245967536128,🚀 New!
ASHOK LEYLAND LTD,ASHOKLEY.NS,136.77,21276002,803371941888,
INDIAN OVERSEAS BANK,IOB.NS,40.58,20456650,781432913920,
SARVESHWAR FOODS LIMITED,SARVESHWAR.NS,7.57,19575965,7803459072,🚀 New!
