Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,10.93,911166860,1184189382656,
BILLIONBRAINS GARAGE VN L,GROWW.NS,174.45,466382897,1076983889920,
YES BANK LIMITED,YESBANK.NS,23.16,156511051,726653927424,🚀 New!
SAGILITY LIMITED,SAGILITY.NS,50.88,98405879,238186004480,🚀 New!
IRB INFRA DEV LTD.,IRB.NS,44.54,97912575,268977061888,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.43,90967206,3665097984,
CANARA BANK,CANBK.NS,149.12,44617735,1352615460864,
PC JEWELLER LTD,PCJEWELLER.NS,11.55,40719961,86966362112,🚀 New!
RICO AUTO INDUSTRIES LTD,RICOAUTO.NS,110.6,37196121,14962520064,🚀 New!
SALASAR TECHNO ENGG. LTD.,SALASAR.NS,10.32,37060452,18265749504,🚀 New!
SUZLON ENERGY LIMITED,SUZLON.NS,57.7,36010567,791167434752,🚀 New!
THE SOUTH INDIAN BANK LTD,SOUTHBANK.NS,38.65,35703123,102019973120,🚀 New!
RELIANCE POWER LTD.,RPOWER.NS,40.86,35545820,168987607040,🚀 New!
UTKARSH SMALL FIN BANK L,UTKARSHBNK.NS,16.85,35534549,29984974848,🚀 New!
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,13.09,33543041,15622508544,
BANK OF MAHARASHTRA,MAHABANK.NS,59.91,30494079,460801048576,🚀 New!
INOX WIND LIMITED,INOXWIND.NS,146.11,30431189,252512829440,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,81.01,30284476,696126341120,
TATA STEEL LIMITED,TATASTEEL.NS,173.17,28186286,2189371113472,🚀 New!
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.46,26029295,2650660352,
MRPL,MRPL.NS,183.52,23859868,325511643136,🚀 New!
UCO BANK,UCOBANK.NS,31.28,23465298,393641885696,🚀 New!
IDBI BANK LIMITED,IDBI.NS,102.28,22790235,1099755683840,
INFIBEAM AVENUES LIMITED,INFIBEAM.NS,19.52,22498737,63940030464,
INDIAN OVERSEAS BANK,IOB.NS,40.25,21641160,776276672512,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,17.84,21531443,123504885760,
UJJIVAN SMALL FINANC BANK,UJJIVANSFB.NS,53.78,20965221,104355241984,🚀 New!
GTL INFRA.LTD,GTLINFRA.NS,1.39,20068932,18059018240,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,7.71,18573258,28110678016,
