Name,Symbol,Price,Volume,MarketCap,New
OLA ELECTRIC MOBILITY LTD,OLAELEC.NS,44.83,582918823,187497447424,
VODAFONE IDEA LIMITED,IDEA.NS,6.58,353005833,712896937984,
JAMNA AUTO IND LTD,JAMNAAUTO.NS,102.92,73886534,41063022592,
BELRISE INDUSTRIES LTD,BELRISE.NS,154.47,60995932,137459613696,
GTL INFRA.LTD,GTLINFRA.NS,1.51,55761367,19469789184,
JSW CEMENT LIMITED,JSWCEMENT.NS,156.55,47547659,213434007552,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,63.29,47525709,61454467072,
MOTHERSON SUMI WRNG IND L,MSUMI.NS,41.89,43347247,277800222720,
ASHOK LEYLAND LTD,ASHOKLEY.NS,133.28,40383967,783295840256,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,19.16,35810999,131312295936,
INOX WIND LIMITED,INOXWIND.NS,144.48,32312654,238036566016,
SAMVRDHNA MTHRSN INTL LTD,MOTHERSON.NS,99.4,30073099,1049107365888,
DEVYANI INTERNATIONAL LTD,DEVYANI.NS,167.09,25596910,206108852224,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.56,24220305,4667079168,
INFIBEAM AVENUES LIMITED,INFIBEAM.NS,15.86,21396184,50631782400,
NMDC LTD.,NMDC.NS,70.72,20451004,621757530112,
MAGELLANIC CLOUD LIMITED,MCLOUD.NS,86.37,20369476,50691330048,
CANARA BANK,CANBK.NS,111.67,19997515,1012919500800,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,71.29,19472859,523027644416,
DELTA CORP LIMITED,DELTACORP.NS,92.88,17504454,24873541632,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,9.06,17134991,32949862400,
KAMDHENU VENTURES LIMITED,KAMOPAINTS.NS,10.01,16363896,3156623616,
NHPC LTD,NHPC.NS,82.09,12452567,824594006016,
NMDC STEEL LIMITED,NSLNISP.NS,39.73,10990914,116843544576,
LLOYDS ENTERPRISES LTD,LLOYDSENT.NS,76.04,10885928,106037018624,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,18.72,10095662,92949282816,
ADITYA BIRLA FASHION & RT,ABFRL.NS,77.18,9497767,93849337856,
BRIGADE HOTEL VENTURE LTD,BRIGHOTEL.NS,90.83,9493996,34501140480,
INDIAN OIL CORP LTD,IOC.NS,142.01,8907677,1955704864768,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,16.15,8575461,19262750720,
BANDHAN BANK LIMITED,BANDHANBNK.NS,174.01,7947600,280324866048,
HFCL LIMITED,HFCL.NS,74.38,7856504,107261902848,
INDIAN ENERGY EXC LTD,IEX.NS,141.59,7788274,125908901888,
ORIENT GREEN POWER CO LTD,GREENPOWER.NS,14.63,7684775,17185421312,
JM FINANCIAL LIMITED,JMFINANCIL.NS,188.37,7539712,180112228352,
INDIAN RAILWAY FIN CORP L,IRFC.NS,126.8,7345270,1658150977536,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,98.28,7299487,92454158336,
EMBASSY DEVELOPMENTS LTD,EMBDL.NS,101.31,6983893,138372235264,
INDIAN OVERSEAS BANK,IOB.NS,37.82,6801308,728481267712,
GAIL (INDIA) LTD,GAIL.NS,174.89,6731592,1150179737600,
IRB INFRA DEV LTD.,IRB.NS,45.12,6492236,272479682560,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,21.54,6446061,26818592768,
CENTRAL BANK OF INDIA,CENTRALBK.NS,36.64,6425728,331643289600,
APOLLO MICRO SYSTEMS LTD,APOLLO.NS,198.64,6246089,66252795904,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,90.44,5844090,955589001216,
NATIONAL ALUMINIUM CO LTD,NATIONALUM.NS,191.31,5705980,351495749632,
BANK OF INDIA,BANKINDIA.NS,116.49,5673160,530756370432,
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,51.05,5371087,37060308992,
KELLTON TECH SOL LTD,KELLTONTEC.NS,25.89,5063378,12769026048,
IDBI BANK LIMITED,IDBI.NS,89.55,4844028,962984869888,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,3.13,4648177,3040823296,
IFCI LTD,IFCI.NS,54.82,4415808,147702071296,
BRIGHTCOM GROUP LIMITED,BCG.NS,16.63,4383976,33695205376,
EVEREST KANTO CYLINDERLTD,EKC.NS,143.51,4308967,16166831104,
EQUITAS SMALL FIN BNK LTD,EQUITASBNK.NS,54.61,4279725,62279434240,
SRI LOTUS DEVLPRS N RTY L,LOTUSDEV.NS,186.2,4188626,91000406016,
NETWORK18 MEDIA & INV LTD,NETWORK18.NS,57.9,4044316,89313067008,
MOREPEN LAB. LTD,MOREPENLAB.NS,48.88,3971833,26789562368,
INDIAN RENEWABLE ENERGY,IREDA.NS,148.91,3722680,418350759936,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,114.16,3662104,951218798592,
MOTISONS JEWELLERS LTD,MOTISONS.NS,20.52,3640342,20201119744,
BANK OF MAHARASHTRA,MAHABANK.NS,55.43,3573954,426420764672,
NBCC (INDIA) LIMITED,NBCC.NS,106.58,3562560,287766020096,
NTPC GREEN ENERGY LIMITED,NTPCGREEN.NS,103.05,3420345,868333322240,
LLOYDS ENGG WORK LIMITED,LLOYDSENGG.NS,69.58,3308903,96581222400,
GARUDA CONSTRUCT N ENG L,GARUDA.NS,197.77,3224735,18400856064,
AXITA COTTON LIMITED,AXITA.NS,8.8,3122098,3063878400,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.51,3112873,662709312,
ENGINEERS INDIA LTD,ENGINERSIN.NS,195.98,3092585,110148984832,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.42,2884000,2457516544,
JAI CORP LIMITED,JAICORPLTD.NS,122.26,2859185,21457240064,
KITEX GARMENTS LTD,KITEX.NS,188.84,2855983,37809729536,
IRCON INTERNATIONAL LTD,IRCON.NS,172.03,2837745,161796964352,
HINDUSTAN CONSTRUC,HCC.NS,27.47,2829847,49981116416,
JTL INDUSTRIES LIMITED,JTLIND.NS,71.96,2773752,28286179328,
DIAMOND POWER INFRA LTD,DIACABS.NS,151.9,2617205,80046891008,
HATHWAY CABLE & DATACOM,HATHWAY.NS,14.77,2541095,26144376832,
CUPID LIMITED,CUPID.NS,171.81,2539489,46130638848,
LEMON TREE HOTELS LTD,LEMONTREE.NS,148.8,2465099,117826985984,
EXCEL REALTY N INFRA LTD,EXCEL.NS,1.22,2442776,1735755008,
GODHA CABCON INSULAT LTD,GODHA.NS,0.6,2439766,399744000,
NATIONAL FERT. LTD,NFL.NS,92.11,2365187,45187137536,
DHANI SERVICES LIMITED,DHANI.NS,60.85,2362947,35489116160,
DAVANGERE SUGAR COMPANY,DAVAN-RE1.NS,0.09,2298266,0,
BGR ENERGY SYSTEMS LTD,BGRENERGY.NS,135.94,2173545,9831860224,
JAI BALAJI INDUSTRIES LTD,JAIBALAJI.NS,103.94,2001510,95061753856,
EXXARO TILES LIMITED,EXXARO.NS,7.71,1999650,3449538816,
MMTC LIMITED,MMTC.NS,65.3,1907059,97950007296,
NIVA BUPA HEALTH INS CO L,NIVABUPA.NS,84.2,1872795,155354038272,
CESC LTD,CESC.NS,164.63,1864979,218228604928,
NANDAN DENIM LIMITED,NDL.NS,3.45,1826060,4973071360,
ADITYA BIRLA LIFES BRAN L,ABLBL.NS,142.8,1817651,173641957376,
COFFEE DAY ENTERPRISE LTD,COFFEEDAY.NS,39.42,1805603,8327553536,
GMR POW AND URBAN INFRA L,GMRP&UI.NS,117.62,1803894,84079009792,
J & K BANK LTD.,J&KBANK.NS,105.09,1800680,115832299520,
INDO AMINES LIMITED,INDOAMIN.NS,160.19,1797850,11630915584,
DISH TV INDIA LTD.,DISHTV.NS,5.13,1650227,9445663744,
FCS SOFTWARE SOLN. LTD.,FCSSOFT.NS,2.47,1569205,4222588416,
IOL CHEM AND PHARMA LTD,IOLCP.NS,97.23,1461723,28569968640,
MAHANAGAR TELEPHONE NIGAM,MTNL.NS,43.73,1454156,27556327424,
MRPL,MRPL.NS,125.15,1448932,219337900032,
ONMOBILE GLOBAL LTD.,ONMOBILE.NS,55.22,1438471,5871045632,
MIRCELECTR-DEPO,MIRCELECTR.NS,25.22,1379560,7086895616,
DCB BANK LIMITED,DCBBANK.NS,123.29,1331390,38877532160,
LAXMI INDIA FINANCE LTD,LAXMIINDIA.NS,139.65,1312073,7299211776,
CAPRI GLOBAL CAPITAL LTD,CGCL.NS,188.08,1295493,181072707584,
FEDBANK FINANCIAL SER L,FEDFINA.NS,137.43,1242597,51330240512,
GACM TECHNOLOGIES LIMITED,GATECHDVR.NS,0.45,1194380,651190528,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,34.13,1185083,33582417920,
INTEGRA ESSENTIA LIMITED,ESSENTIA.NS,1.96,1137556,2092672384,
MARKSANS PHARMA LIMITED,MARKSANS.NS,184.28,1032511,83509059584,
ELECTROSTEEL CASTINGS LTD,ELECTCAST.NS,101.08,1009501,62536175616,
GUJARAT PIPAVAV PORT LTD,GPPL.NS,154.37,1006060,74648084480,
INVENTURE GRO & SEC LTD,INVENTURE.NS,1.51,1000727,1585500032,
THE NEW INDIA ASSU CO LTD,NIACL.NS,193.7,998372,319446155264,
BHARAT GEARS LTD.,BHARATGEAR.NS,100.06,982362,1536431232,
DCW LTD,DCW.NS,79.4,975256,23435309056,
