Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,12.73,205506523,1379206823936,
PC JEWELLER LTD,PCJEWELLER.NS,9.77,135969003,95170404352,
SAMVRDHNA MTHRSN INTL LTD,MOTHERSON.NS,168.5,115554793,1774512373760,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,9.26,81085517,13869428736,
LLOYDS ENGG WORK LIMITED,LLOYDSENGG.NS,96.88,64322035,143251128320,
SUZLON ENERGY LIMITED,SUZLON.NS,48.15,52322125,0,
ELECTRONICS MART IND LTD,EMIL.NS,165.83,51313012,63802888192,
RELIANCE POWER LTD.,RPOWER.NS,24.34,50535291,0,
PRISM JOHNSON LIMITED,PRSMJOHNSN.NS,111.56,48696453,56154460160,
GTL INFRA.LTD,GTLINFRA.NS,1.24,47085971,15883298816,
HINDUSTAN CONSTRUCTION CO,HCC.NS,20.52,40402199,53751484416,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,17.94,40397306,122951057408,
MOREPEN LAB. LTD,MOREPENLAB.NS,80.25,36461998,43973287936,
RESTAURANT BRAND ASIA LTD,RBA.NS,94.92,30107238,67556352000,
VEDANTA OIL AND GAS LTD,VOGL.NS,34.91,28791428,136294072320,
OLA ELECTRIC MOBILITY LTD,OLAELEC.NS,41.07,26890166,181475213312,
DEVYANI INTERNATIONAL LTD,DEVYANI.NS,134.73,26613787,166113968128,
YES BANK LIMITED,YESBANK.NS,22.69,25471903,712184758272,
MOTISONS JEWELLERS LTD,MOTISONS.NS,13.96,24760361,15879591936,
TOURISM FINANCE CORP. OF,TFCILTD.NS,117.48,23925096,54390566912,
VEDANTA IRON AND STEEL L,VISL.NS,35.21,23735597,137684762624,
CANARA BANK,CANBK.NS,131.95,22571043,1196872433664,
UNION BANK OF INDIA,UNIONBANK.NS,183.6,22184599,1401530089472,
ZEE ENTERTAINMENT ENT LTD,ZEEL.NS,94.19,21169408,90471325696,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.66,17895105,852989440,
TRIDENT LIMITED,TRIDENT.NS,25.18,15713293,128306814976,
BILLIONBRAINS GARAGE VN L,GROWW.NS,190.5,15399141,1179495432192,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.15,15026915,784313792,
VEDANTA POWER LIMITED,VEDPOWER.NS,35.46,15003696,138441359360,
KWALITY WALL'S (INDIA) L,KWIL.NS,34.86,14789949,81906753536,
VISAKA INDUSTRIES LIMITED,VISAKAIND.NS,98.72,14122797,8529878016,
MOTHERSON SUMI WRNG IND L,MSUMI.NS,41.16,13802770,272959209472,
SEPC LIMITED,SEPC.NS,6.18,13083495,12023272448,
PINE LABS LIMITED,PINELABS.NS,154.44,12800944,178201837568,
PHYSICSWALLAH LIMITED,PWL.NS,131.59,12677374,376306925568,
FINEOTEX CHEMICAL LIMITED,FCL.NS,41.64,12589305,48489816064,
MEESHO LIMITED,MEESHO.NS,191.35,11846413,884720009216,
