Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,14.89,416172167,1613227753472,
IFCI LTD,IFCI.NS,85.95,205777880,231576305664,
BILLIONBRAINS GARAGE VN L,GROWW.NS,199.05,92308697,1232433446912,
MEESHO LIMITED,MEESHO.NS,177.0,71815467,813899382784,🚀 New!
BHARAT COKING COAL LTD,BHARATCOAL.NS,42.3,71566271,0,
MAGELLANIC CLOUD LIMITED,MCLOUD.NS,29.4,61411454,17318574080,🚀 New!
HINDUSTAN CONSTRUCTION CO,HCC.NS,27.03,57016131,70804226048,
GTL INFRA.LTD,GTLINFRA.NS,1.53,56527766,19597940736,
MOTISONS JEWELLERS LTD,MOTISONS.NS,14.35,45375413,16323219456,🚀 New!
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,18.09,44890371,123979071488,
LLOYDS ENGG WORK LIMITED,LLOYDSENGG.NS,87.0,41805397,123998781440,🚀 New!
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,8.24,35408497,12341693440,
HATHWAY CABLE & DATACOM,HATHWAY.NS,12.16,32958142,21524469760,
CUPID LIMITED,CUPID.NS,177.0,32137212,238004944896,
AVENUESAI LIMITED,CCAVENUE.NS,15.1,24579401,52563398656,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.21,23723036,1750155264,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,108.5,23639680,1145648840704,
IDBI BANK LIMITED,IDBI.NS,83.12,22635586,893739728896,
ITC HOTELS LIMITED,ITCHOTELS.NS,174.2,21936839,362854449152,
ESAF SMALL FINANCE BANK L,ESAFSFB.NS,36.5,20668329,18832240640,
SAMVRDHNA MTHRSN INTL LTD,MOTHERSON.NS,144.95,20254043,1526501867520,🚀 New!
INOX WIND LIMITED,INOXWIND.NS,91.25,18771345,157701701632,
CENTRAL BANK OF INDIA,CENTRALBK.NS,32.87,17618631,297519546368,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,88.69,17570172,738669035520,
JTL INDUSTRIES LIMITED,JTLIND.NS,79.5,17539224,31249989632,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,78.6,17050266,676999528448,
AURI GROW INDIA LIMITED,AURIGROW.NS,0.34,16704141,226521600,
CANARA BANK,CANBK.NS,133.67,16485585,1212473933824,
ASHOK LEYLAND LTD,ASHOKLEY.NS,156.75,15870225,920726667264,
INDIAN OIL CORP LTD,IOC.NS,143.58,15764700,2027527471104,
JINDAL WORLDWIDE LTD,JINDWORLD.NS,32.5,15617349,32584564736,
BANK OF MAHARASHTRA,MAHABANK.NS,90.26,14248205,694239756288,🚀 New!
KWALITY WALL'S (INDIA) L,KWIL.NS,35.9,13971598,84350328832,
INDIAN RAILWAY FIN CORP L,IRFC.NS,99.74,13152144,1303452712960,
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,34.87,12521188,25577502720,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,8.04,12475792,29240299520,
MOTHERSON SUMI WRNG IND L,MSUMI.NS,38.5,12257716,255318982656,🚀 New!
AWL AGRI BUSINESS LIMITED,AWL.NS,185.3,11691354,239657238528,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,124.54,11659114,117881053184,
IRB INFRA DEV LTD.,IRB.NS,21.5,11326942,259676995584,
GAIL (INDIA) LTD,GAIL.NS,174.1,11093745,1144721375232,
BANK OF INDIA,BANKINDIA.NS,146.46,10500090,666783711232,
INTEGRA ESSENTIA LIMITED,ESSENTIA.NS,1.43,9788093,2510054912,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,13.29,9360801,65988042752,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.17,9279113,888888960,
FINEOTEX CHEMICAL LIMITED,FCL.NS,43.4,9239961,50539339776,
NACL INDUSTRIES LIMITED,NACLIND.NS,194.0,8783924,45443207168,🚀 New!
INDIABULLS LIMITED,IBULLSLTD.NS,26.51,7814526,59343736832,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,12.5,7339202,14920749056,
EXICOM TELE SYSTEMS LTD,EXICOM.NS,172.15,7296201,23942582272,
ANLON HEALTHCARE LIMITED,AHCL.NS,16.11,6640407,8562706944,
MMTC LIMITED,MMTC.NS,74.8,6629184,112200007680,🚀 New!
BRIGHTCOM GROUP LIMITED,BCG.NS,10.4,6627822,20992626688,
AEROFLEX ENTERPRISES LTD,AEROENTER.NS,134.55,6427192,15215587328,
MOREPEN LAB. LTD,MOREPENLAB.NS,49.99,6160692,27392206848,🚀 New!
MRPL,MRPL.NS,154.25,5718000,270338359296,🚀 New!
LLOYDS ENTERPRISES LTD,LLOYDSENT.NS,76.9,5589903,117391843328,🚀 New!
MSP STEEL & POWER LTD.,MSPL.NS,44.32,5362185,25120428032,🚀 New!
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.52,5031877,672052224,
INDIAN OVERSEAS BANK,IOB.NS,35.21,4843466,678024511488,
IND SWIFT LABORATORIES LT,INDSWFTLAB.NS,189.25,4532691,16433818624,
LEMON TREE HOTELS LTD,LEMONTREE.NS,113.34,4434976,89748004864,🚀 New!
DEN NETWORKS LTD,DEN.NS,33.2,4148351,15828628480,
JSW CEMENT LIMITED,JSWCEMENT.NS,128.81,4132651,172767019008,
CONFIDENCE PETRO IND LTD.,CONFIPET.NS,70.2,4124933,23323320320,
DEVYANI INTERNATIONAL LTD,DEVYANI.NS,116.99,4058264,144241623040,
INDIAN RENEWABLE ENERGY,IREDA.NS,127.43,3976588,357980340224,
ATAL REALTECH LIMITED,ATALREAL.NS,30.71,3921194,3804853760,
AQYLON NEXUS LIMITED,AQYLON.NS,48.58,3757071,12326231040,
DISH TV INDIA LTD.,DISHTV.NS,3.2,3502977,5892019712,
GANDHAR OIL REFINE IND L,GANDHAR.NS,181.05,3490988,17721088000,
GUJARAT PIPAVAV PORT LTD,GPPL.NS,153.2,3430275,74091470848,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,3.63,3383037,5190866944,
HARDWYN INDIA LIMITED,HARDWYN.NS,25.11,3255262,12264579072,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,19.25,3212593,45387382784,
EQUITAS SMALL FIN BNK LTD,EQUITASBNK.NS,77.21,3156614,88306761728,
ADITYA BIRLA FASHION & RT,ABFRL.NS,60.83,3087993,74016563200,
J & K BANK LTD.,J&KBANK.NS,164.0,3046354,180593917952,
JM FINANCIAL LIMITED,JMFINANCIL.NS,126.7,2884769,121184264192,
EMBASSY DEVELOPMENTS LTD,EMBDL.NS,62.4,2837501,86738083840,
IMAGICAAWORLD ENT LTD,IMAGICAA.NS,44.72,2807362,25305323520,
GREAVES COTTON LTD.,GREAVESCOT.NS,198.3,2770897,46194270208,
INDIAN ENERGY EXC LTD,IEX.NS,123.2,2602240,109561790464,
LANDSMILL GREEN LIMITED,LANDSMILL.NS,0.85,2571469,1199090816,🚀 New!
EMPOWER INDIA LTD.,EMPOWER.NS,1.95,2546050,0,
INDRAPRASTHA GAS LTD,IGL.NS,167.18,2528508,234052239360,
ELECTROSTEEL CASTINGS LTD,ELECTCAST.NS,81.1,2522835,50134769664,
KNR CONSTRU LTD.,KNRCON.NS,141.01,2442331,39656886272,
ORIENT GREEN POWER CO LTD,GREENPOWER.NS,11.18,2342068,13114494976,
GATEWAY DISTRIPARKS LTD,GATEWAY.NS,61.0,2265941,30478274560,
ARFIN INDIA LIMITED,ARFIN.NS,97.8,2257584,16501058560,
