Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,9.96,455790266,1080423940096,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,18.79,184446784,128850378752,
PC JEWELLER LTD,PCJEWELLER.NS,9.9,102132109,72552095744,🚀 New!
SIGACHI INDUSTRIES LTD,SIGACHI.NS,38.19,88071577,14593048576,🚀 New!
WELSPUN LIVING LIMITED,WELSPUNLIV.NS,148.82,82858524,142220214272,🚀 New!
RICO AUTO INDUSTRIES LTD,RICOAUTO.NS,120.88,75137904,16394004480,🚀 New!
PATEL ENGINEERING LTD.,PATELENG.NS,36.32,74560525,29344284672,🚀 New!
YES BANK LIMITED,YESBANK.NS,22.93,71785221,719461875712,🚀 New!
GAIL (INDIA) LTD,GAIL.NS,176.09,60237424,1157805768704,
SUZLON ENERGY LIMITED,SUZLON.NS,54.01,52526436,740578951168,🚀 New!
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.38,41790137,3166947584,
RELIANCE POWER LTD.,RPOWER.NS,39.95,39214685,165261295616,🚀 New!
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,4.07,28891661,5820062720,
ASHOK LEYLAND LTD,ASHOKLEY.NS,158.12,27491134,928773832704,
ZEE ENTERTAINMENT ENT LTD,ZEEL.NS,101.47,26489023,97463910400,🚀 New!
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,108.35,25814548,1144458575872,
THE SOUTH INDIAN BANK LTD,SOUTHBANK.NS,39.58,25220435,103582769152,🚀 New!
BILLIONBRAINS GARAGE VN L,GROWW.NS,158.88,23312518,980861059072,
SAMVRDHNA MTHRSN INTL LTD,MOTHERSON.NS,116.31,22761549,1227587190784,
PHYSICSWALLAH LIMITED,PWL.NS,124.89,22040649,357146984448,🚀 New!
SAGILITY LIMITED,SAGILITY.NS,50.08,21176967,234440949760,🚀 New!
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.36,20184312,1981424384,
CANARA BANK,CANBK.NS,151.58,19410676,1374929289216,
BELRISE INDUSTRIES LTD,BELRISE.NS,167.59,19258219,149134852096,
GTL INFRA.LTD,GTLINFRA.NS,1.34,16096230,17164210176,
NMDC LTD.,NMDC.NS,73.92,16022500,650231611392,🚀 New!
MAGELLANIC CLOUD LIMITED,MCLOUD.NS,29.93,15654687,17630779392,
NECTAR LIFESCIENCES LTD.,NECLIFE.NS,16.99,14931539,3836653568,🚀 New!
SEPC LIMITED,SEPC.NS,10.05,14861305,19498588160,🚀 New!
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,80.13,14851849,688564404224,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,12.96,13965944,12740864000,
SBC EXPORTS LIMITED,SBC.NS,26.47,12929220,12639956992,🚀 New!
EXCELSOFT.NS,EXCELSOFT.NS,119.79,12719908,0,
IRB INFRA DEV LTD.,IRB.NS,42.91,12342286,259196387328,
STEEL AUTHORITY OF INDIA,SAIL.NS,134.91,12332625,558160805888,🚀 New!
SALASAR TECHNO ENGG. LTD.,SALASAR.NS,9.79,12280291,17112433664,🚀 New!
BANK OF MAHARASHTRA,MAHABANK.NS,58.56,12054813,450417459200,
