Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,9.9,523201791,1072595992576,
BHARAT COKING COAL LTD,BHARATCOAL.NS,36.5,81632463,0,
BANDHAN BANK LIMITED,BANDHANBNK.NS,148.6,66066666,239390359552,
PC JEWELLER LTD,PCJEWELLER.NS,10.66,61528537,78852497408,🚀 New!
ADANI POWER LTD,ADANIPOWER.NS,133.8,52434571,2580472659968,
BILLIONBRAINS GARAGE VN L,GROWW.NS,167.3,48985788,1032842772480,
EVEREST KANTO CYLINDERLTD,EKC.NS,114.0,45085478,12809275392,
GTL INFRA.LTD,GTLINFRA.NS,1.02,44724918,13065293824,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.3,43621251,2500221952,
OLA ELECTRIC MOBILITY LTD,OLAELEC.NS,32.0,40687720,134335815680,🚀 New!
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,14.75,38847511,101147353088,
ASHOK LEYLAND LTD,ASHOKLEY.NS,193.07,32467563,1134065090560,
AURI GROW INDIA LIMITED,AURIGROW.NS,0.51,30899136,339782400,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,82.5,30120355,709313953792,
BANK OF MAHARASHTRA,MAHABANK.NS,65.41,27511949,503104634880,🚀 New!
CANARA BANK,CANBK.NS,151.8,26875350,1376924860416,
NMDC LTD.,NMDC.NS,76.19,19489454,669848567808,🚀 New!
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,4.7,18613879,6720956416,
PUNJAB NATIONAL BANK,PNB.NS,120.14,17868644,1380985733120,🚀 New!
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,9.08,16060967,10838431744,🚀 New!
INDIAN RAILWAY FIN CORP L,IRFC.NS,114.15,15938677,1491770015744,
INFIBEAM AVENUES LIMITED,INFIBEAM.NS,16.04,15521589,56031854592,
HINDUSTAN CONSTRUCTION CO,HCC.NS,18.25,15420673,47805292544,
BANK OF INDIA,BANKINDIA.NS,159.64,15396336,726787883008,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.22,15299083,1210870400,
EQUITAS SMALL FIN BNK LTD,EQUITASBNK.NS,71.01,14698158,81028775936,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.48,14226850,640833856,
IFCI LTD,IFCI.NS,56.15,13721630,151514546176,
HFCL LIMITED,HFCL.NS,60.68,13573172,92851773440,
NBCC (INDIA) LIMITED,NBCC.NS,95.15,13406785,256905003008,🚀 New!
JTL INDUSTRIES LIMITED,JTLIND.NS,74.5,13361459,29284581376,
NHPC LTD,NHPC.NS,75.45,11193218,757897822208,🚀 New!
IDBI BANK LIMITED,IDBI.NS,97.84,10502667,1052117106688,
SAMVRDHNA MTHRSN INTL LTD,MOTHERSON.NS,108.4,10449787,1142475587584,🚀 New!
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,91.58,9986400,966991020032,
INDIAN OIL CORP LTD,IOC.NS,156.3,9542103,2207149719552,
INDIAN ENERGY EXC LTD,IEX.NS,127.5,9239745,113411129344,
INDIAN RENEWABLE ENERGY,IREDA.NS,127.8,8841839,359019773952,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,6.34,8606750,23057649664,
GAIL (INDIA) LTD,GAIL.NS,160.85,8178368,1057601552384,
INOX WIND LIMITED,INOXWIND.NS,103.5,8154566,178973982720,
KITEX GARMENTS LTD,KITEX.NS,164.0,7861785,32737814528,🚀 New!
ADITYA BIRLA FASHION & RT,ABFRL.NS,61.6,7741505,74928734208,
HATHWAY CABLE & DATACOM,HATHWAY.NS,10.37,7729835,18355982336,
HSG & URBAN DEV CORPN LTD,HUDCO.NS,195.5,7327876,391371456512,
MRPL,MRPL.NS,155.46,6952785,272763682816,🚀 New!
JINDAL SAW LIMITED,JINDALSAW.NS,177.5,6339965,113137295360,
PATEL ENGINEERING LTD.,PATELENG.NS,28.0,6299613,26775400448,🚀 New!
BRIGHTCOM GROUP LIMITED,BCG.NS,8.93,6260869,18038378496,
VALOR ESTATE LIMITED,DBREALTY.NS,102.75,5880825,55403253760,
IRB INFRA DEV LTD.,IRB.NS,39.63,5529058,239325577216,
SRI LOTUS DEVLPRS N RTY L,LOTUSDEV.NS,152.7,5500836,74628112384,🚀 New!
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,14.45,5347962,71747723264,
MOTHERSON SUMI WRNG IND L,MSUMI.NS,43.03,5216009,285360422912,🚀 New!
CENTRAL BANK OF INDIA,CENTRALBK.NS,36.32,5119690,328922693632,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,9.16,5081385,13746711552,
MMTC LIMITED,MMTC.NS,63.68,5024975,95605252096,🚀 New!
BLISS GVS PHARMA LTD,BLISSGVS.NS,161.6,4807604,17107093504,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,88.55,4582708,737503019008,
INDIAN OVERSEAS BANK,IOB.NS,34.1,4556896,657013211136,
MEESHO LIMITED,MEESHO.NS,169.1,4145536,763170455552,🚀 New!
LEMON TREE HOTELS LTD,LEMONTREE.NS,124.17,4145408,98323718144,🚀 New!
PARADEEP PHOSPHATES LTD,PARADEEP.NS,129.06,4133015,134074138624,🚀 New!
DISH TV INDIA LTD.,DISHTV.NS,3.33,4124911,6146788352,
NMDC STEEL LIMITED,NSLNISP.NS,39.79,4058128,116635156480,🚀 New!
ATAL REALTECH LIMITED,ATALREAL.NS,26.85,4028531,3303521792,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,71.5,3916481,69426372608,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,15.68,3869643,19513446400,
BELRISE INDUSTRIES LTD,BELRISE.NS,159.54,3693739,141971308544,
EXCEL REALTY N INFRA LTD,EXCEL.NS,1.23,3636406,1766513152,
LLOYDS ENGG WORK LIMITED,LLOYDSENGG.NS,43.05,3437468,63455158272,🚀 New!
PAISALO DIGITAL LIMITED,PAISALO.NS,32.85,3306461,29877790720,🚀 New!
J & K BANK LTD.,J&KBANK.NS,104.0,3245025,114522980352,
GUJARAT PIPAVAV PORT LTD,GPPL.NS,165.1,3180448,79846629376,
INDIABULLS LIMITED,IBULLSLTD.NS,11.46,3104444,26617315328,
MEDICO REMEDIES LIMITED,MEDICO.NS,51.52,2996683,4275335680,🚀 New!
NETWORK18 MEDIA & INV LTD,NETWORK18.NS,36.56,2988178,56466472960,🚀 New!
EPACK PREFAB TECHN LTD,EPACKPEB.NS,184.1,2941375,18493214720,
IRCON INTERNATIONAL LTD,IRCON.NS,153.3,2801912,144181067776,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,103.05,2801017,97615314944,
ENGINEERS INDIA LTD,ENGINERSIN.NS,167.06,2791086,93969448960,
PIRAMAL PHARMA LIMITED,PPLPHARMA.NS,151.98,2745484,201230483456,🚀 New!
FCS SOFTWARE SOLN. LTD.,FCSSOFT.NS,1.54,2691155,2632711680,
GANGA FORGING LIMITED,GANGAFORGE.NS,3.27,2690499,440803264,
DEVYANI INTERNATIONAL LTD,DEVYANI.NS,114.28,2582161,140940263424,
DCW LTD,DCW.NS,46.25,2534040,13650919424,
ASIAN GRANITO IND. LTD.,ASIANTILES.NS,68.8,2468429,15989385216,
NTPC GREEN ENERGY LIMITED,NTPCGREEN.NS,90.3,2394675,760897601536,🚀 New!
PARK MEDI WORLD LIMITED,PARKHOSPS.NS,154.95,2342575,66927689728,🚀 New!
EMBASSY DEVELOPMENTS LTD,EMBDL.NS,61.5,2317072,85487050752,
ORIENT GREEN POWER CO LTD,GREENPOWER.NS,9.9,2256652,11623085056,
ADITYA BIRLA LIFES BRAN L,ABLBL.NS,103.13,2192555,125426548736,
DREAMFOLKS SERVICES LTD,DREAMFOLKS.NS,95.97,2134844,5112308736,
INTEGRA ESSENTIA LIMITED,ESSENTIA.NS,1.3,1969918,1397250944,
ITC HOTELS LIMITED,ITCHOTELS.NS,183.0,1910693,381371514880,
MAGELLANIC CLOUD LIMITED,MCLOUD.NS,22.8,1890787,13445265408,🚀 New!
DCB BANK LIMITED,DCBBANK.NS,184.89,1862542,59487420416,
MOREPEN LAB. LTD,MOREPENLAB.NS,34.64,1835014,19008884736,🚀 New!
MOTISONS JEWELLERS LTD,MOTISONS.NS,11.05,1820916,10922483712,🚀 New!
NANDAN DENIM LIMITED,NDL.NS,2.84,1789173,4107656704,🚀 New!
INOX GREEN ENERGY SER LTD,INOXGREEN.NS,159.3,1774969,60808364032,
MUKKA PROTEINS LIMITED,MUKKA.NS,22.06,1754281,6617999872,🚀 New!
AKME FINTRADE (INDIA) LTD,AFIL.NS,4.98,1745041,2130139904,
CANARA HSBC LIFE INS CO L,CANHLIFE.NS,148.0,1711794,140600000512,
NCC LIMITED,NCC.NS,142.34,1674636,89367683072,🚀 New!
JSW CEMENT LIMITED,JSWCEMENT.NS,116.37,1662237,155273674752,
JM FINANCIAL LIMITED,JMFINANCIL.NS,127.75,1657510,122171908096,
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,34.78,1653998,25511147520,
BAID FINSERV LIMITED,BAIDFIN.NS,11.24,1649199,1703707392,
CESC LTD,CESC.NS,140.1,1619223,185712427008,
KARNATAKA BANK LIMITED,KTKBANK.NS,178.7,1616531,67573678080,🚀 New!
ASHOKA BUILDCON LTD,ASHOKA.NS,145.0,1600922,40726609920,
MAHANAGAR TELEPHONE NIGAM,MTNL.NS,28.94,1514985,18232201216,🚀 New!
DHAMPUR BIO ORGANICS LTD,DBOL.NS,95.76,1473992,6302902784,
OMAXE LIMITED,OMAXE.NS,72.5,1460186,13261858816,🚀 New!
GRM OVERSEAS LIMITED,GRMOVER.NS,161.85,1416139,29816135680,
