Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,9.52,374747579,1031425753088,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,19.29,137401187,132203233280,
HINDUSTAN CONSTRUCTION CO,HCC.NS,20.05,60167778,52520333312,
IDBI BANK LIMITED,IDBI.NS,76.17,56189161,819010469888,
DELTA CORP LIMITED,DELTACORP.NS,76.69,42329414,20535365632,
GTL INFRA.LTD,GTLINFRA.NS,1.2,35851520,15370934272,
HFCL LIMITED,HFCL.NS,100.22,31416231,153363021824,
BANK OF MAHARASHTRA,MAHABANK.NS,77.9,26267674,599172120576,🚀 New!
AQYLON NEXUS LIMITED,AQYLON.NS,47.53,20911968,12059812864,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.3,20033647,2500221952,
CANARA BANK,CANBK.NS,140.85,18901460,1277601251328,
INDIAN ENERGY EXC LTD,IEX.NS,123.23,18198659,109588480000,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,67.23,16901123,578326364160,
INDIAN RAILWAY FIN CORP L,IRFC.NS,103.92,14638750,1358079066112,
BANK OF INDIA,BANKINDIA.NS,147.44,13801400,671245336576,
ASHOK LEYLAND LTD,ASHOKLEY.NS,169.9,13079567,997967855616,
JTL INDUSTRIES LIMITED,JTLIND.NS,81.39,12969598,31992913920,
AVENUESAI LIMITED,CCAVENUE.NS,13.98,11972787,48664653824,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,94.49,11929091,997717639168,
INOX WIND LIMITED,INOXWIND.NS,100.13,11843346,173048446976,
INDIAN RENEWABLE ENERGY,IREDA.NS,135.89,11028895,381746446336,
BANDHAN BANK LIMITED,BANDHANBNK.NS,174.67,10832622,281389629440,
IFCI LTD,IFCI.NS,59.5,10831323,160311689216,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,19.04,10735577,44892250112,
CUPID LIMITED,CUPID.NS,113.09,10240227,152067670016,
ANLON HEALTHCARE LIMITED,AHCL.NS,15.87,9471764,8435143168,
GAIL (INDIA) LTD,GAIL.NS,165.61,9362143,1088898924544,
IRB INFRA DEV LTD.,IRB.NS,21.63,9088942,261247139840,
CAMLIN FINE SCIENCES LTD,CAMLINFINE.NS,127.4,8881191,24472471552,
INDIAN OIL CORP LTD,IOC.NS,143.47,8198664,2025974136832,
JM FINANCIAL LIMITED,JMFINANCIL.NS,138.71,7850283,132671430656,
KWALITY WALL'S (INDIA) L,KWIL.NS,27.19,7820383,63885389824,
BHARAT COKING COAL LTD,BHARATCOAL.NS,33.72,7571707,0,
ORIENT GREEN POWER CO LTD,GREENPOWER.NS,10.57,7279541,12398944256,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,12.48,7252359,14896875520,
EMPOWER INDIA LTD.,EMPOWER.NS,1.75,7224727,0,
LLOYDS ENGG WORK LIMITED,LLOYDSENGG.NS,57.43,7086234,84654399488,🚀 New!
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,95.78,7083738,93002211328,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,7.62,7075267,27712821248,
DISH TV INDIA LTD.,DISHTV.NS,3.87,6306579,7125661184,
CENTRAL BANK OF INDIA,CENTRALBK.NS,36.01,5682182,325940936704,
MAN INFRA LTD,MANINFRA.NS,113.53,5646412,45828255744,🚀 New!
INDIABULLS LIMITED,IBULLSLTD.NS,16.55,5148523,36962439168,
CENTRAL MINE P N D INST L,CMPDI.NS,180.85,5093758,0,
ASIAN GRANITO IND. LTD.,ASIANTILES.NS,74.15,4918942,21983643648,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,3.64,4627873,5205166592,
LEMON TREE HOTELS LTD,LEMONTREE.NS,117.34,4617018,92915392512,🚀 New!
DIAMOND POWER INFRA LTD,DIACABS.NS,161.72,4476439,85221761024,
AEQUS LIMITED,AEQUS.NS,186.23,4449641,121953484800,
ATAL REALTECH LIMITED,ATALREAL.NS,25.13,4346331,3113512704,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,9.0,4191538,13480005632,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,13.52,3994187,67130052608,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,89.39,3781646,744499118080,
LLOYDS ENTERPRISES LTD,LLOYDSENT.NS,67.53,3704134,103088054272,🚀 New!
EDELWEISS FIN SERV LTD,EDELWEISS.NS,119.07,3510991,112703520768,
AURI GROW INDIA LIMITED,AURIGROW.NS,0.38,3452478,253171200,
J & K BANK LTD.,J&KBANK.NS,126.05,3325507,138804051968,
INOX GREEN ENERGY SER LTD,INOXGREEN.NS,176.51,3311922,70867353600,
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,31.36,3277693,23002882048,
IRCON INTERNATIONAL LTD,IRCON.NS,150.22,3089148,141284278272,
GRM OVERSEAS LIMITED,GRMOVER.NS,165.57,3040410,34359726080,
AWL AGRI BUSINESS LIMITED,AWL.NS,197.74,2974487,255831506944,
KNR CONSTRU LTD.,KNRCON.NS,117.93,2971479,33165996032,
INDIAN OVERSEAS BANK,IOB.NS,35.01,2967971,674173222912,
CAPRI GLOBAL CAPITAL LTD,CGCL.NS,183.38,2765096,176439803904,
EQUITAS SMALL FIN BNK LTD,EQUITASBNK.NS,65.22,2614693,74434617344,
DWARIKESH SUGAR IND LTD,DWARKESH.NS,43.74,2558353,8105086464,
ASHOKA BUILDCON LTD,ASHOKA.NS,133.05,2542713,37350227968,
GAUDIUM IVF N WOMEN H L,GAUDIUMIVF.NS,124.39,2400869,9053960192,
ADITYA BIRLA FASHION & RT,ABFRL.NS,61.79,2377948,75160592384,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.47,2359144,607431872,
BRIGHTCOM GROUP LIMITED,BCG.NS,9.32,2327152,18812622848,
JAI BALAJI INDUSTRIES LTD,JAIBALAJI.NS,71.53,2271598,65253347328,
ELECTROSTEEL CASTINGS LTD,ELECTCAST.NS,79.29,2245171,49015857152,
ITC HOTELS LIMITED,ITCHOTELS.NS,158.33,2106634,329797632000,
CESC LTD,CESC.NS,180.58,2074858,239371517952,
LANDSMILL GREEN LIMITED,LANDSMILL.NS,1.0,2023258,1410695040,
FINEOTEX CHEMICAL LIMITED,FCL.NS,22.91,2003143,26678714368,
DEVYANI INTERNATIONAL LTD,DEVYANI.NS,106.98,1954476,131899899904,
HATHWAY CABLE & DATACOM,HATHWAY.NS,11.02,1948506,19506552832,
KELLTON TECH SOL LTD,KELLTONTEC.NS,15.58,1871823,8279284736,
INTEGRA ESSENTIA LIMITED,ESSENTIA.NS,1.33,1822003,1420028544,
AVANTEL LIMITED,AVANTEL.NS,154.16,1793514,40961986560,
CANARA HSBC LIFE INS CO L,CANHLIFE.NS,140.62,1712256,133235326976,
INDRAPRASTHA GAS LTD,IGL.NS,164.61,1607669,230454247424,
EXCELSOFT TECHNOLOGIES L,EXCELSOFT.NS,90.52,1589514,10417418240,
DCW LTD,DCW.NS,43.51,1488565,15180437504,
INSOLATION ENERGY LIMITED,INA.NS,144.5,1484086,0,
VALOR ESTATE LIMITED,DBREALTY.NS,103.72,1479030,56258433024,
MARKSANS PHARMA LIMITED,MARKSANS.NS,190.21,1478552,86196281344,🚀 New!
IOL CHEM AND PHARMA LTD,IOLCP.NS,89.11,1464493,26156236800,
LE TRAVENUES TECHNOLOGY L,IXIGO.NS,166.7,1455810,73045188608,
CONFIDENCE PETRO IND LTD.,CONFIPET.NS,54.83,1429748,18216777728,
BARTRONICS INDIA LIMITED,ASMS.NS,8.0,1407929,2436613888,
CAPITAL INDIA FINANCE LTD,CIFL.NS,27.11,1309833,10601536512,
DCB BANK LIMITED,DCBBANK.NS,193.37,1301947,62249242624,
HARDWYN INDIA LIMITED,HARDWYN.NS,25.68,1272639,12542986240,
INVENTURE GRO & SEC LTD,INVENTURE.NS,1.0,1270349,1050000000,
KITEX GARMENTS LTD,KITEX.NS,163.63,1239819,32644186112,
JSW CEMENT LIMITED,JSWCEMENT.NS,123.54,1220967,165367529472,
KHAITAN CHEM & FERT LTD,KHAICHEM.NS,56.1,1169096,5441094144,
ARFIN INDIA LIMITED,ARFIN.NS,95.16,1127516,16055631872,
JAMNA AUTO IND LTD,JAMNAAUTO.NS,122.99,1120729,49169756160,
BCL INDUSTRIES LIMITED,BCLIND.NS,33.95,1018660,10020795392,
KESORAM INDUSTRIES LTD,KESORAMIND.NS,10.26,1001497,3187409152,
ANDHRA SUGARS LTD,ANDHRSUGAR.NS,94.58,974255,12818937856,
AKME FINTRADE (INDIA) LTD,AFIL.NS,8.97,969988,3827947264,
DCX SYSTEMS LIMITED,DCXINDIA.NS,193.71,955915,21576665088,
CASTROL INDIA LIMITED,CASTROLIND.NS,182.79,942970,180801667072,
HINDUSTAN OIL EXPLORATION,HINDOILEXP.NS,149.47,932571,19766405120,
FISCHER MEDICAL VENTURE L,FISCHER.NS,37.13,924968,24302159872,
KOHINOOR FOODS LIMITED,KOHINOOR.NS,28.19,922506,1045046400,
ALGOQUANT FINTECH LIMITED,ALGOQUANT.NS,54.55,878614,15333788672,
BHANSALI ENG. POLYMERS LT,BEPL.NS,99.56,856955,24776347648,
AMIR CHAND JAG KUM (E) L,AMIRCHAND.NS,133.67,847945,0,
BALAJI TELEFILMS LIMITED.,BALAJITELE.NS,101.14,843899,12329197568,
ELITECON INTERNATIONAL L,ELITECON.NS,39.2,802363,0,
SAI SILKS (KALAMANDIR) L,KALAMANDIR.NS,105.44,802286,15536580608,
INFOBEANS TECHNO. LTD.,INFOBEAN.NS,168.35,799093,16323122176,
3I INFOTECH LIMITED,3IINFOLTD.NS,17.64,787981,3658602240,
FCS SOFTWARE SOLN. LTD.,FCSSOFT.NS,1.68,777792,2872049152,
GVK POW. & INFRA LTD.,GVKPIL.NS,3.09,761182,4879759872,
DANGEE DUMS LIMITED,DANGEE.NS,3.75,744663,577406272,
IND SWIFT LABORATORIES LT,INDSWFTLAB.NS,137.4,744658,11931342848,
DEN NETWORKS LTD,DEN.NS,27.79,722343,13249325056,
ADVANCE AGROLIFE LIMITED,ADVANCE.NS,111.68,704263,7179429376,
GREAVES COTTON LTD.,GREAVESCOT.NS,154.81,703175,36074950656,
COFFEE DAY ENTERPRISE LTD,COFFEEDAY.NS,26.36,702975,5568595456,
HI-TECH PIPES LIMITED,HITECH.NS,88.35,692470,17909448704,
GMR POW AND URBAN INFRA L,GMRP&UI.NS,106.0,675291,82787860480,
GUJARAT PIPAVAV PORT LTD,GPPL.NS,154.56,670547,74749206528,
MRS BECTORS FOOD SPE LTD,BECTORFOOD.NS,194.55,661512,59725021184,
AEROFLEX ENTERPRISES LTD,AEROENTER.NS,92.22,651509,10428698624,
SRI LOTUS DEVLPRS N RTY L,LOTUSDEV.NS,144.81,648457,70772080640,🚀 New!
GUJARAT AMBUJA EXPORTS LT,GAEL.NS,151.37,641358,69428977664,
GANESH BENZOPLAST LIMITED,GANESHBE.NS,98.57,636782,7095997440,
A B INFRABUILD LIMITED,ABINFRA.NS,15.58,633225,9952337920,
DECCAN GOLD MINES LTD.,DECNGOLD.NS,119.1,593833,0,
GATEWAY DISTRIPARKS LTD,GATEWAY.NS,57.03,585192,28494688256,
JAI CORP LIMITED,JAICORPLTD.NS,113.74,577646,19961937920,
GK ENERGY LIMITED,GKENERGY.NS,126.41,575413,25638131712,
ARISINFRA SOLUTIONS LTD,ARIS.NS,122.02,572360,9976507392,
APTECH LIMITED,APTECHT.NS,105.2,569697,6101896192,
BODHI TREE MULTIMEDIA LTD,BTML.NS,6.19,566634,1124709248,
GEOJIT FINANCIAL SER L,GEOJITFSL.NS,64.23,566434,17928013824,
AKSHAR SPINTEX LIMITED,AKSHAR.NS,0.48,561093,377984864,
FEDBANK FINANCIAL SER L,FEDFINA.NS,149.32,558709,55883255808,
BOMBAY DYEING & MFG. CO L,BOMDYEING.NS,111.45,543036,23018313728,
HEMISPHERE PROP IND LTD,HEMIPROP.NS,125.49,542616,35780300800,
KAMDHENU LIMITED,KAMDHENU.NS,21.84,538428,6156324864,
DHAMPUR SUGAR MILLS LTD.,DHAMPURSUG.NS,142.8,536585,9182969856,
EXICOM TELE SYSTEMS LTD,EXICOM.NS,117.05,534167,16279287808,
INDOWIND ENERGY LTD,INDOWIND.NS,10.42,512501,1677642624,
AYE FINANCE LIMITED,AYE.NS,134.87,512067,32975562752,
LAXMI ORGANIC INDUS LTD,LXCHEM.NS,140.16,499523,38853971968,🚀 New!
FINO PAYMENTS BANK LTD,FINOPB.NS,130.96,459403,10898282496,
HILTON METAL FORGING LTD,HILTON.NS,24.08,458924,1239314560,
EPACK PREFAB TECHN LTD,EPACKPEB.NS,183.29,453151,18441775104,
DHANLAXMI BANK LIMITED,DHANBANK.NS,26.56,448388,10483201024,
AJOONI BIOTECH LIMITED,AJOONI.NS,4.26,447580,733757760,
ELECTRONICS MART IND LTD,EMIL.NS,103.31,437473,39748395008,
MARKOLINES PAVEMENT TEC L,MARKOLINES.NS,152.43,435804,3359697152,🚀 New!
GUJ STATE FERT & CHEM LTD,GSFC.NS,172.22,432282,68625801216,
ELIN ELECTRONICS LIMITED,ELIN.NS,125.48,431005,6237513216,
JINDAL WORLDWIDE LTD,JINDWORLD.NS,24.64,424200,24704112640,
AEGIS VOPAK TERMINALS LTD,AEGISVOPAK.NS,188.14,420454,208457531392,
FILATEX INDIA LTD,FILATEX.NS,41.41,419184,18388457472,
