Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,7.43,554059220,804988452864,
GTL INFRA.LTD,GTLINFRA.NS,1.81,184169836,23312617472,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,18.3,97889552,125418315776,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.61,80665807,5183469056,
BANK OF MAHARASHTRA,MAHABANK.NS,57.11,53127458,439830970368,
IDBI BANK LIMITED,IDBI.NS,103.43,45886325,1112120754176,
INFIBEAM AVENUES LIMITED,INFIBEAM.NS,16.55,37644875,51466854400,
CANARA BANK,CANBK.NS,114.2,34759785,1036055478272,
JINDAL WORLDWIDE LTD,JINDWORLD.NS,53.89,30241774,54068916224,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.47,30045748,2510942208,
INDIAN OVERSEAS BANK,IOB.NS,38.98,24933872,752582918144,
CENTRAL BANK OF INDIA,CENTRALBK.NS,39.66,24871930,358978519040,
BELRISE INDUSTRIES LTD,BELRISE.NS,105.16,22156370,93579673600,
DIAMOND POWER INFRA LTD,DIACABS.NS,138.23,20899740,72843198464,
LLOYDS ENGG WORK LIMITED,LLOYDSENGG.NS,70.99,20000589,98339610624,
J & K BANK LTD.,J&KBANK.NS,115.85,18711151,127583289344,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,72.84,18460626,534143696896,
KARNATAKA BANK LIMITED,KTKBANK.NS,195.67,17794963,73968738304,🚀 New!
IFCI LTD,IFCI.NS,65.17,16643024,175724380160,
JM FINANCIAL LIMITED,JMFINANCIL.NS,159.34,15162025,152354848768,
EXCEL REALTY N INFRA LTD,EXCEL.NS,0.9,14787963,1269629952,
BANK OF INDIA,BANKINDIA.NS,118.56,14122733,539903262720,
INDIAN RAILWAY FIN CORP L,IRFC.NS,141.72,11916816,1852067807232,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,115.94,11669858,106829783040,
BANDHAN BANK LIMITED,BANDHANBNK.NS,189.64,11426214,305504354304,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,10.5,11302013,38607028224,
GODHA CABCON INSULAT LTD,GODHA.NS,0.57,11050483,379756800,
CAPRI GLOBAL CAPITAL LTD,CGCL.NS,172.7,10995887,166074368000,
NATIONAL ALUMINIUM CO LTD,NATIONALUM.NS,192.7,10759752,354049622016,🚀 New!
INDIAN OIL CORP LTD,IOC.NS,146.96,10640220,2075251572736,
FCS SOFTWARE SOLN. LTD.,FCSSOFT.NS,2.83,10536036,4838026240,
GAIL (INDIA) LTD,GAIL.NS,190.84,9860322,1254788169728,
ADITYA BIRLA FASHION & RT,ABFRL.NS,75.0,9503919,91192500224,
NHPC LTD,NHPC.NS,85.81,9441284,862871027712,🚀 New!
GACM TECHNOLOGIES LIMITED,GATECHDVR.NS,0.81,9102593,1218985216,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,85.19,8826211,899521183744,
MOTISONS JEWELLERS LTD,MOTISONS.NS,21.07,8187608,20742572032,🚀 New!
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,18.16,7670496,21635641344,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,25.91,7645382,32244475904,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,20.42,7524388,101390196736,
NETWORK18 MEDIA & INV LTD,NETWORK18.NS,58.88,7413448,90808270848,🚀 New!
INDIAN RENEWABLE ENERGY,IREDA.NS,170.13,7324697,477934321664,
ORIENT GREEN POWER CO LTD,GREENPOWER.NS,14.52,7302673,17044447232,
IRB INFRA DEV LTD.,IRB.NS,49.61,6987775,299594809344,
HINDUSTAN CONSTRUC,HCC.NS,30.55,6106720,55746723840,
ALEMBIC LIMITED,ALEMBICLTD.NS,121.8,6054805,31354730496,
SAMVRDHNA MTHRSN INTL LTD,MOTHERSON.NS,154.83,6038977,1089430290432,🚀 New!
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.99,6037848,1277030656,
