Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,9.52,1296196969,1031425753088,
YES BANK LIMITED,YESBANK.NS,22.72,130545478,712836186112,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,78.96,94098206,643678470144,
THE SOUTH INDIAN BANK LTD,SOUTHBANK.NS,38.32,91472137,100273856512,
SAGILITY LIMITED,SAGILITY.NS,47.52,87378496,222456741888,
SUZLON ENERGY LIMITED,SUZLON.NS,54.53,76455030,747596152832,
FCS SOFTWARE SOLN. LTD.,FCSSOFT.NS,2.51,63798180,4290978304,
GTL INFRA.LTD,GTLINFRA.NS,1.48,59706236,18957486080,
ADANI POWER LTD,ADANIPOWER.NS,165.26,55306453,3186988679168,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.51,42354774,4510603776,
CANARA BANK,CANBK.NS,126.24,34790497,1145079070720,
RELIANCE POWER LTD.,RPOWER.NS,45.08,32781354,187700854784,
BANK OF INDIA,BANKINDIA.NS,135.53,32051827,617023012864,
TATA STEEL LIMITED,TATASTEEL.NS,174.16,31468389,2172097134592,
PUNJAB NATIONAL BANK,PNB.NS,118.22,31312730,1358695759872,
SAMVRDHNA MTHRSN INTL LTD,MOTHERSON.NS,107.31,30099433,1132597215232,
PC JEWELLER LTD,PCJEWELLER.NS,12.0,30038992,87920861184,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,17.99,29988164,123293728768,
UJJIVAN SMALL FINANC BANK,UJJIVANSFB.NS,51.9,24900597,100554383360,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,92.31,22750606,974699036672,
INDIAN OVERSEAS BANK,IOB.NS,40.15,22057344,773152243712,
TRIDENT LIMITED,TRIDENT.NS,28.71,20557981,146288361472,
UCO BANK,UCOBANK.NS,32.24,20186363,404275396608,
NMDC LTD.,NMDC.NS,74.19,20150191,652264931328,
IDBI BANK LIMITED,IDBI.NS,94.1,20071480,1011801063424,
ARIHANT CAPITAL MKTS LTD,ARIHANTCAP.NS,113.02,19624002,11766828032,
BANK OF MAHARASHTRA,MAHABANK.NS,59.42,19149321,457032171520,
SAMMAAN CAPITAL LIMITED,SAMMAANCAP.NS,174.4,19095808,141699973120,
DCB BANK LIMITED,DCBBANK.NS,158.23,18921206,50825871360,
WELSPUN LIVING LIMITED,WELSPUNLIV.NS,127.92,18670191,122247069696,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.47,18355884,2831486464,
ZEE MEDIA CORPORATION LTD,ZEEMEDIA.NS,10.17,18072313,6360609792,
CENTRAL BANK OF INDIA,CENTRALBK.NS,39.44,18041664,356987240448,
NHPC LTD,NHPC.NS,85.82,17392329,866357805056,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,22.52,14193405,28726059008,
BANDHAN BANK LIMITED,BANDHANBNK.NS,171.31,13931950,275975503872,
INDIAN OIL CORP LTD,IOC.NS,150.12,13610164,2119880278016,
RATTANINDIA POWER LIMITED,RTNPOWER.NS,11.2,13316080,60145184768,
NIVA BUPA HEALTH INS CO L,NIVABUPA.NS,74.6,13041034,138053828608,
ASHOK LEYLAND LTD,ASHOKLEY.NS,137.85,12839445,809710845952,
OLA ELECTRIC MOBILITY LTD,OLAELEC.NS,53.69,12525819,240343695360,
UNION BANK OF INDIA,UNIONBANK.NS,142.85,12270448,1090460581888,
INOX WIND LIMITED,INOXWIND.NS,152.21,12253783,263055097856,
SBC EXPORTS LIMITED,SBC.NS,23.44,12114642,11161893888,
SARVESHWAR FOODS LIMITED,SARVESHWAR.NS,5.28,11322890,6487676416,
HINDUSTAN CONSTRUCTION CO,HCC.NS,28.46,11182663,51782291456,
INFIBEAM AVENUES LIMITED,INFIBEAM.NS,19.12,10843458,61205856256,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,17.71,9930733,87934402560,
HFCL LIMITED,HFCL.NS,76.7,9922487,110607171584,
SALASAR TECHNO ENGG. LTD.,SALASAR.NS,9.53,9666283,16657966080,
INDIAN ENERGY EXC LTD,IEX.NS,144.52,9272505,128521682944,
STEEL AUTHORITY OF INDIA,SAIL.NS,129.34,8310811,534242099200,
ORIENT GREEN POWER CO LTD,GREENPOWER.NS,13.67,8257496,16035343360,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.68,7828120,863311744,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,71.6,7724617,69523472384,
PAISALO DIGITAL LIMITED,PAISALO.NS,39.44,7668241,35871539200,
VAKRANGEE LIMITED,VAKRANGEE.NS,8.58,7651050,9293786112,
CANARA HSBC LIFE INS CO L,CANHLIFE.NS,113.05,7311722,110245093376,
