Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,14.12,820377714,1529803571200,
MOTISONS JEWELLERS LTD,MOTISONS.NS,16.78,134348077,19087360000,🚀 New!
MILKYMIST.NS,MILKYMIST.NS,181.5,92265453,0,🚀 New!
BILLIONBRAINS GARAGE VN L,GROWW.NS,193.81,57090190,1199989587968,
IFCI LTD,IFCI.NS,81.36,49950671,219209400320,
MRPL,MRPL.NS,177.44,48216325,310981132288,🚀 New!
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,18.6,35177973,43854823424,
MOREPEN LAB. LTD,MOREPENLAB.NS,88.44,34382090,48461029376,🚀 New!
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.8,30110999,1033926592,
LEAP INDIA LIMITED,LEAPIND.NS,160.3,29111322,70617997312,
INDIABULLS LIMITED,IBULLSLTD.NS,26.98,26102837,60395851776,
A B INFRABUILD LIMITED,ABINFRA.NS,12.57,25170195,8029582336,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.18,22162574,1500133120,
KWALITY WALL'S (INDIA) L,KWIL.NS,38.1,21851151,89519423488,
ATAL REALTECH LIMITED,ATALREAL.NS,33.93,20786651,4203799808,
INOX WIND LIMITED,INOXWIND.NS,74.95,18185646,129531420672,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,17.32,17429075,118701907968,
ASHOK LEYLAND LTD,ASHOKLEY.NS,176.35,14204979,1035854282752,
SAMVRDHNA MTHRSN INTL LTD,MOTHERSON.NS,170.4,12693246,1794521694208,🚀 New!
ARDEE INDUSTRIES LIMITED,ARDEE.NS,63.89,12385354,0,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.16,12029531,836601344,
GTL INFRA.LTD,GTLINFRA.NS,1.21,11791144,15499025408,
HINDUSTAN CONSTRUCTION CO,HCC.NS,20.04,11753009,52494143488,
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,9.97,11041930,14932851712,
LLOYDS ENGG WORK LIMITED,LLOYDSENGG.NS,93.66,10765189,138505846784,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,6.16,10631694,22403014656,
MAGELLANIC CLOUD LIMITED,MCLOUD.NS,28.85,9814518,16994586624,
FINEOTEX CHEMICAL LIMITED,FCL.NS,43.81,9732833,51016785920,
HARDWYN INDIA LIMITED,HARDWYN.NS,9.42,9633380,6441353728,
HMA AGRO INDUSTRIES LTD,HMAAGRO.NS,22.02,9306103,11026950144,
ASIAN GRANITO IND. LTD.,ASIANTILES.NS,45.81,9009085,13581534208,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,84.76,8797023,730368770048,
BANK OF MAHARASHTRA,MAHABANK.NS,80.49,8397248,619093229568,
INDIAN OIL CORP LTD,IOC.NS,137.8,8311679,1945906708480,
LLOYDS ENTERPRISES LTD,LLOYDSENT.NS,79.03,6838651,120643395584,
BRIGHTCOM GROUP LIMITED,BCG.NS,9.29,6674431,18752067584,
GMR AIRPORTS LIMITED,GMRAIRPORT.NS,101.39,6637608,1070574600192,
CANARA BANK,CANBK.NS,129.1,6610758,1171021103104,
AVENUESAI LIMITED,CCAVENUE.NS,15.08,6092671,52493774848,
GAIL (INDIA) LTD,GAIL.NS,173.5,6078594,1140776239104,
IRB INFRA DEV LTD.,IRB.NS,19.03,6025817,229844353024,
MOTHERSON SUMI WRNG IND L,MSUMI.NS,40.32,5783449,267388616704,🚀 New!
INDIAN RAILWAY FIN CORP L,IRFC.NS,86.11,5598157,1125329010688,
MAN INFRA LTD,MANINFRA.NS,106.02,5576668,42796720128,
FILATEX INDIA LTD,FILATEX.NS,86.75,5428532,38522064896,
MEESHO LIMITED,MEESHO.NS,192.95,5326664,892117712896,
BANDHAN BANK LIMITED,BANDHANBNK.NS,170.5,4544795,274694520832,
BLUECLOUDS.NS,BLUECLOUDS.NS,22.85,4206753,0,
AVANCE.NS,AVANCE.NS,0.9,4109773,0,
CENTRAL BANK OF INDIA,CENTRALBK.NS,31.02,3761640,280774475776,
DWARIKESH SUGAR IND LTD,DWARKESH.NS,44.64,3757033,8271857664,
EXICOM TELE SYSTEMS LTD,EXICOM.NS,158.05,3722984,21981558784,
EQUITAS SMALL FIN BNK LTD,EQUITASBNK.NS,76.12,3573103,87073390592,
BHARAT COKING COAL LTD,BHARATCOAL.NS,33.24,3519741,0,
EMPOWER INDIA LTD.,EMPOWER.NS,2.22,3515558,0,
ALLCARGO GLOBAL LIMITED,AGL.NS,13.25,3444947,13021862912,
FISCHER MEDICAL VENTURE L,FISCHER.NS,38.13,3417977,24956674048,
AQYLON NEXUS LIMITED,AQYLON.NS,22.86,3401942,5800280576,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,3.19,3189928,4561670656,
JINDAL WORLDWIDE LTD,JINDWORLD.NS,36.19,3082336,36284166144,
LEMON TREE HOTELS LTD,LEMONTREE.NS,109.02,3034793,86327222272,
GUJARAT KIDNEY N SUP SP L,GKSL.NS,153.46,3024980,12099284992,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,90.23,2963990,87613177856,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,11.48,2915427,57000955904,
LANDSMILL GREEN LIMITED,LANDSMILL.NS,0.76,2801746,1072128192,
ADITYA BIRLA FASHION & RT,ABFRL.NS,54.97,2800741,66886246400,
INDIAN RENEWABLE ENERGY,IREDA.NS,115.27,2767624,323820093440,
CESC LTD,CESC.NS,167.98,2549378,222669307904,
J & K BANK LTD.,J&KBANK.NS,150.24,2542670,165441667072,
BANK OF INDIA,BANKINDIA.NS,142.1,2379725,646934102016,
JYOTI STRUCTURES LTD,JYOTISTRUC.NS,10.73,2337427,12807969792,
ELECTRONICS MART IND LTD,EMIL.NS,191.35,2202751,73621676032,
GHCL TEXTILES LIMITED,GHCLTEXTIL.NS,127.94,2134572,12229244928,
KSHITIJ POLYLINE LIMITED,KSHITIJPOL.NS,2.91,2091146,258991408,
INDIAN OVERSEAS BANK,IOB.NS,33.27,2089378,640666763264,
MANALI PETROCHEMICALS LT,MANALIPETC.NS,71.06,1998225,12222265344,
INDIAN ENERGY EXC LTD,IEX.NS,124.4,1974813,110628954112,
IDBI BANK LIMITED,IDBI.NS,81.11,1957588,872127397888,
ANLON HEALTHCARE LIMITED,AHCL.NS,14.63,1945226,7776064512,
GUJARAT AMBUJA EXPORTS LT,GAEL.NS,177.76,1907053,81533296640,
GRADIENTE INFOTAINMENT L,GRADIENTE.NS,2.8,1902436,930720000,
BAJAJ HOUSING FINANCE LTD,BAJAJHFL.NS,84.36,1889881,702605950976,
GUJARAT PIPAVAV PORT LTD,GPPL.NS,160.48,1885993,77612269568,
EMBASSY DEVELOPMENTS LTD,EMBDL.NS,63.04,1875178,87627710464,
DEVYANI INTERNATIONAL LTD,DEVYANI.NS,142.09,1843675,175188410368,
CONFIDENCE PETRO IND LTD.,CONFIPET.NS,69.9,1806127,23223650304,
DHAMPUR SUGAR MILLS LTD.,DHAMPURSUG.NS,168.65,1604066,10845292544,
KELLTON TECH SOL LTD,KELLTONTEC.NS,13.68,1591563,7269616128,
INOX GREEN ENERGY SER LTD,INOXGREEN.NS,179.66,1588891,72132059136,
MAN COAT METAL & IND LTD,MANAKCOAT.NS,125.36,1563125,13367644160,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,121.4,1545083,114908946432,
JAI BALAJI INDUSTRIES LTD,JAIBALAJI.NS,67.82,1511783,61868892160,
KHAITAN CHEM & FERT LTD,KHAICHEM.NS,56.72,1445339,5501227520,
ORIENT GREEN POWER CO LTD,GREENPOWER.NS,9.42,1444923,11049958400,
JM FINANCIAL LIMITED,JMFINANCIL.NS,125.4,1377411,120002781184,
MEGHMANI ORGANICS LIMITED,MOL.NS,61.94,1332044,15752221696,🚀 New!
AVT NATURAL PRODUCTS LTD,AVTNPL.NS,87.45,1325259,13317235712,
MARSONS LIMITED,MARSONS.NS,102.31,1323672,17607550976,
AVANTEL LIMITED,AVANTEL.NS,162.27,1317756,43116900352,
BODHI TREE MULTIMEDIA LTD,BTML.NS,8.93,1257054,1622561152,
CAMLIN FINE SCIENCES LTD,CAMLINFINE.NS,109.6,1253433,21053241344,
IOL CHEM AND PHARMA LTD,IOLCP.NS,159.19,1212814,46726647808,
DCW LTD,DCW.NS,43.69,1204396,12895322112,
DCX SYSTEMS LIMITED,DCXINDIA.NS,179.12,1195745,19951536128,
MMTC LIMITED,MMTC.NS,63.54,1192493,95310004224,
GREAVES COTTON LTD.,GREAVESCOT.NS,198.59,1163863,46261825536,
GENESYS INTL CORPN LTD,GENESYS.NS,182.3,1141076,11165527040,
AEROFLEX ENTERPRISES LTD,AEROENTER.NS,130.89,1138795,14812061696,
HSG & URBAN DEV CORPN LTD,HUDCO.NS,188.01,1133671,376377212928,
JAIN IRRIGATION SYSTEMS,JISLJALEQS.NS,27.53,1122421,20193538048,
DHAMPUR BIO ORGANICS LTD,DBOL.NS,121.99,1117776,8025550336,
INDO RAMA SYNTHETICS LTD,INDORAMA.NS,56.81,1115038,14833838080,
GRM OVERSEAS LIMITED,GRMOVER.NS,87.51,1110887,18160412672,
FCS SOFTWARE SOLN. LTD.,FCSSOFT.NS,1.49,1107587,2547234304,
CASTROL INDIA LIMITED,CASTROLIND.NS,186.85,1103742,184817516544,
IRIS CLOTHINGS LIMITED,IRISDOREME.NS,59.0,1095844,10070026240,
DELTA CORP LIMITED,DELTACORP.NS,60.71,1073671,16256382976,
ESAF SMALL FINANCE BANK L,ESAFSFB.NS,40.41,1072621,20852291584,
ALGOQUANT FINTECH LIMITED,ALGOQUANT.NS,66.27,1038278,18628233216,
AWL AGRI BUSINESS LIMITED,AWL.NS,190.04,1028539,245497004032,
CENTURY EXTRUSIONS LTD,CENTEXT.NS,21.93,1011673,1754400000,
ARFIN INDIA LIMITED,ARFIN.NS,82.5,982108,13919604736,
K M SUGAR MILLS LTD,KMSUGAR.NS,31.38,973691,2886965248,
JAMNA AUTO IND LTD,JAMNAAUTO.NS,122.58,965469,49013125120,
IRCON INTERNATIONAL LTD,IRCON.NS,123.62,945766,116266557440,
GVK POW. & INFRA LTD.,GVKPIL.NS,2.33,945206,3679559936,
DISH TV INDIA LTD.,DISHTV.NS,2.82,884017,5192342528,
MAHANAGAR TELEPHONE NIGAM,MTNL.NS,27.08,870596,17060400128,🚀 New!
GATEWAY DISTRIPARKS LTD,GATEWAY.NS,54.51,867706,27235584000,
JTL INDUSTRIES LIMITED,JTLIND.NS,74.8,857810,29402507264,
GMR POW AND URBAN INFRA L,GMRP&UI.NS,96.3,848279,75211988992,
FUSION FINANCE LIMITED,FUSION.NS,189.87,834010,30705080320,
HATHWAY CABLE & DATACOM,HATHWAY.NS,10.51,824463,18603798528,
ITC HOTELS LIMITED,ITCHOTELS.NS,164.43,817625,342503784448,
MAWANA SUGARS LIMITED,MAWANASUG.NS,125.74,813767,4918554624,
ONE MOBIKWIK SYSTEMS LTD,MOBIKWIK.NS,198.99,797818,15669850112,🚀 New!
INTEGRA ESSENTIA LIMITED,ESSENTIA.NS,1.26,783375,2211656704,
INDRAPRASTHA GAS LTD,IGL.NS,149.39,755168,209146232832,
LAXMI ORGANIC INDUS LTD,LXCHEM.NS,174.19,744564,48287481856,
ANDHRA SUGARS LTD,ANDHRSUGAR.NS,100.46,730850,13615885312,
GAYATRI PROJECTS LTD,GAYAPROJ.NS,21.75,704041,10098503680,
KITEX GARMENTS LTD,KITEX.NS,128.98,700509,25731508224,
MUFIN GREEN FINANCE LTD,MUFIN.NS,135.82,699732,26914390016,🚀 New!
AMIR CHAND JAG KUM (E) L,AEROPLANE.NS,181.19,699064,18762506240,
INSOLATION ENERGY LIMITED,INA.NS,94.86,696450,20911826944,
KRISHANA PHOSCHEM LIMITED,KRISHANA.NS,190.04,695945,58748579840,
DCB BANK LIMITED,DCBBANK.NS,183.08,695926,58965938176,
KNR CONSTRU LTD.,KNRCON.NS,130.36,690886,36661743616,
HIMATSINGKA SEIDE LTD,HIMATSEIDE.NS,71.17,688275,8949078016,
GANGA FORGING LIMITED,GANGAFORGE.NS,2.37,668561,402189632,
AAREY DRUGS & PHARM LTD,AAREYDRUGS.NS,82.16,667738,2740389632,
GUJ STATE FERT & CHEM LTD,GSFC.NS,160.43,666599,63927746560,
BEST AGROLIFE LIMITED,BESTAGRO.NS,18.47,657252,6550775296,
ELITECON INTERNATIONAL L,ELITECON.NS,17.13,648688,0,
MITTAL LIFE STYLE LIMITED,MITTAL.NS,0.9,629114,399510688,
EXXARO TILES LIMITED,EXXARO.NS,6.13,628072,2742627584,
AYE FINANCE LIMITED,AYE.NS,171.8,615784,42013995008,
HINDUSTAN OIL EXPLORATION,HINDOILEXP.NS,156.49,612833,20694753280,
BHANSALI ENG. POLYMERS LT,BEPL.NS,122.17,586412,30403037184,
ELECTROSTEEL CASTINGS LTD,ELECTCAST.NS,71.25,570345,44045651968,
BCL INDUSTRIES LIMITED,BCLIND.NS,36.27,568674,10705573888,
VALOR ESTATE LIMITED,DBREALTY.NS,106.48,562576,57755475968,
ALPINE TEXWORLD LIMITED,ALPINETEX.NS,60.46,560422,2312413696,
