Name,Symbol,Price,Volume,MarketCap,New
PC JEWELLER LTD,PCJEWELLER.NS,13.58,638422159,132433985536,🚀 New!
VODAFONE IDEA LIMITED,IDEA.NS,14.27,527690767,1546055188480,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,16.17,107161344,110820433920,
PINE LABS LIMITED,PINELABS.NS,197.58,81999197,227979280384,🚀 New!
OLA ELECTRIC MOBILITY LTD,OLAELEC.NS,37.78,73789738,166937755648,🚀 New!
MOTISONS JEWELLERS LTD,MOTISONS.NS,18.04,70239399,20520620032,🚀 New!
ANLON HEALTHCARE LIMITED,AHCL.NS,28.86,70017448,15339523072,
IFCI LTD,IFCI.NS,75.94,67875079,204606226432,
FEDDERS HOLDING LTD.,FEDDERSHOL.NS,64.8,50901174,13051755520,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,5.99,42640976,23868053504,
GTL INFRA.LTD,GTLINFRA.NS,1.12,30176112,14346541056,
ALOK INDUSTRIES LIMITED,ALOKINDS.NS,7.34,28440025,36444864512,
PACE DIGITEK LIMITED,PACEDIGITK.NS,167.74,26732538,36206903296,🚀 New!
LUMINO INDUSTRIES LIMITED,LUMINO.NS,108.27,22813402,0,🚀 New!
BANDHAN BANK LIMITED,BANDHANBNK.NS,184.7,22267703,297578921984,
AVENUESAI LIMITED,CCAVENUE.NS,16.11,21345110,56079228928,
FINEOTEX CHEMICAL LIMITED,FCL.NS,57.39,20797495,66830704640,
PAISALO DIGITAL LIMITED,PAISALO.NS,93.43,19177191,85408956416,🚀 New!
IRB INFRA DEV LTD.,IRB.NS,17.98,16358076,217162432512,
JINDAL WORLDWIDE LTD,JINDWORLD.NS,52.22,15563328,52355874816,
ELITECON INTERNATIONAL L,ELITECON.NS,8.74,15385894,0,
HINDUSTAN CONSTRUCTION CO,HCC.NS,21.67,14679176,56763871232,
BILLIONBRAINS GARAGE VN L,GROWW.NS,189.18,14338444,1171322568704,
EMPOWER INDIA LTD.,EMPOWER.NS,2.16,13599644,2513804800,
EDELWEISS FIN SERV LTD,EDELWEISS.NS,141.16,13474441,133612412928,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,20.29,13242019,48470499328,
BRAINBEES SOLUTIONS LTD,FIRSTCRY.NS,175.08,11961357,84955185152,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.79,11933743,1412052480,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.17,11798473,1416792448,
ARDEE INDUSTRIES LIMITED,ARDEE.NS,52.08,11627544,16415666176,
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,2.26,11390212,3832724480,
INDIAN OIL CORP LTD,IOC.NS,137.8,11146433,0,
KWALITY WALL'S (INDIA) L,KWIL.NS,41.99,11101577,98659344384,🚀 New!
NTPC GREEN ENERGY LIMITED,NTPCGREEN.NS,93.31,10826314,786260819968,🚀 New!
