Name,Symbol,Price,Volume,MarketCap,New
VODAFONE IDEA LIMITED,IDEA.NS,8.73,1110860390,945834622976,
ADANI POWER LTD,ADANIPOWER.NS,154.43,64913096,2978135408640,
DHARAN INFRA-EPC LIMITED,DHARAN.NS,0.56,36330997,2928104704,
FILATEX FASHIONS LIMITED,FILATFASH.NS,0.53,33713229,4417058304,
GTL INFRA.LTD,GTLINFRA.NS,1.47,30299035,18954924032,
MAN COAT METAL & IND LTD,MANAKCOAT.NS,161.66,25946625,17134988288,🚀 New!
HFCL LIMITED,HFCL.NS,76.41,23429508,110232453120,
JAIPRAKASH POWER VEN. LTD,JPPOWER.NS,18.35,21903755,125897146368,
GACM TECHNOLOGIES LIMITED,GATECH.NS,0.72,21413076,935298624,
CANARA BANK,CANBK.NS,127.64,21107753,1158323240960,
IDFC FIRST BANK LIMITED,IDFCFIRSTB.NS,73.71,19116575,600880709632,
SAMVRDHNA MTHRSN INTL LTD,MOTHERSON.NS,104.1,16215695,1098717462528,🚀 New!
EXCEL REALTY N INFRA LTD,EXCEL.NS,1.57,13953082,2294844160,
INFIBEAM AVENUES LIMITED,INFIBEAM.NS,19.14,12527612,61822816256,
HINDUSTAN CONSTRUCTION CO,HCC.NS,28.28,11443075,51454787584,
INDIAN OIL CORP LTD,IOC.NS,155.26,11370033,2138172424192,
GAIL (INDIA) LTD,GAIL.NS,180.33,11255148,1185684127744,
BANK OF MAHARASHTRA,MAHABANK.NS,57.58,10479196,442956742656,🚀 New!
DAVANGERE SUGAR COMPANY L,DAVANGERE.NS,3.59,8858725,5161643520,
BANK OF INDIA,BANKINDIA.NS,126.86,8759728,577688174592,
NBCC (INDIA) LIMITED,NBCC.NS,113.29,7715521,305882988544,🚀 New!
ALLCARGO LOGISTICS LTD,ALLCARGO.NS,32.43,7669259,31871623168,
JAYASWAL NECO INDUSTR LTD,JAYNECOIND.NS,71.83,7225806,69924929536,
IRB INFRA DEV LTD.,IRB.NS,42.73,6954424,258522021888,
EASY TRIP PLANNERS LTD,EASEMYTRIP.NS,7.96,6863494,28949352448,
ASHOK LEYLAND LTD,ASHOKLEY.NS,137.42,6550695,807185088512,
INDIAN ENERGY EXC LTD,IEX.NS,137.03,6393157,121853886464,
AVANTEL LIMITED,AVANTEL.NS,190.49,6320901,50474045440,🚀 New!
INDIAN RAILWAY FIN CORP L,IRFC.NS,125.5,6063062,1640097513472,
AKME FINTRADE (INDIA) LTD,AFIL.NS,8.81,5977737,3763934976,
BAJAJ HINDUSTHAN SUGAR LT,BAJAJHIND.NS,21.84,5971275,27179444224,
BRIGHTCOM GROUP LIMITED,BCG.NS,14.02,5794741,28299677696,
BELRISE INDUSTRIES LTD,BELRISE.NS,151.67,5683604,134967967744,
DISH TV INDIA LTD.,DISHTV.NS,4.84,5547129,8929829888,
BANDHAN BANK LIMITED,BANDHANBNK.NS,168.48,5337098,271416459264,
AKSHAR SPINTEX LIMITED,AKSHAR.NS,0.7,5150270,551227904,
